eigenvalue	percentage of variance	cumulative percentage of variance
1.646174e-02	1.052865e-01	4.264816e+01
1.643635e-02	1.051241e-01	4.275329e+01
1.637651e-02	1.047414e-01	4.285803e+01
1.634347e-02	1.045300e-01	4.296256e+01
1.626604e-02	1.040348e-01	4.306659e+01
1.625384e-02	1.039567e-01	4.317055e+01
1.623540e-02	1.038388e-01	4.327439e+01
1.617221e-02	1.034347e-01	4.337782e+01
1.612541e-02	1.031354e-01	4.348096e+01
1.611155e-02	1.030467e-01	4.358400e+01
1.609234e-02	1.029239e-01	4.368693e+01
1.605429e-02	1.026805e-01	4.378961e+01
1.601046e-02	1.024002e-01	4.389201e+01
1.598820e-02	1.022578e-01	4.399427e+01
1.593708e-02	1.019308e-01	4.409620e+01
1.593520e-02	1.019188e-01	4.419812e+01
1.583959e-02	1.013073e-01	4.429942e+01
1.582410e-02	1.012082e-01	4.440063e+01
1.578802e-02	1.009775e-01	4.450161e+01
1.575137e-02	1.007431e-01	4.460235e+01
1.571729e-02	1.005251e-01	4.470288e+01
1.566633e-02	1.001991e-01	4.480308e+01
1.562519e-02	9.993600e-02	4.490301e+01
1.558954e-02	9.970801e-02	4.500272e+01
1.557315e-02	9.960319e-02	4.510232e+01
1.554811e-02	9.944302e-02	4.520177e+01
1.551408e-02	9.922537e-02	4.530099e+01
1.550301e-02	9.915459e-02	4.540015e+01
1.540126e-02	9.850382e-02	4.549865e+01
1.537935e-02	9.836365e-02	4.559701e+01
1.534540e-02	9.814655e-02	4.569516e+01
1.531558e-02	9.795580e-02	4.579312e+01
1.527599e-02	9.770262e-02	4.589082e+01
1.526804e-02	9.765175e-02	4.598847e+01
1.523614e-02	9.744771e-02	4.608592e+01
1.518307e-02	9.710827e-02	4.618303e+01
1.517255e-02	9.704101e-02	4.628007e+01
1.511828e-02	9.669392e-02	4.637676e+01
1.510583e-02	9.661427e-02	4.647338e+01
1.509693e-02	9.655736e-02	4.656993e+01
1.506516e-02	9.635420e-02	4.666629e+01
1.500912e-02	9.599574e-02	4.676228e+01
1.498290e-02	9.582805e-02	4.685811e+01
1.496209e-02	9.569494e-02	4.695381e+01
1.494421e-02	9.558060e-02	4.704939e+01
1.489255e-02	9.525021e-02	4.714464e+01
1.486157e-02	9.505205e-02	4.723969e+01
1.484668e-02	9.495683e-02	4.733465e+01
1.480021e-02	9.465962e-02	4.742931e+01
1.478504e-02	9.456258e-02	4.752387e+01
1.475887e-02	9.439522e-02	4.761826e+01
1.473832e-02	9.426375e-02	4.771253e+01
1.470402e-02	9.404438e-02	4.780657e+01
1.466496e-02	9.379453e-02	4.790037e+01
1.465949e-02	9.375955e-02	4.799413e+01
1.463562e-02	9.360689e-02	4.808773e+01
1.458757e-02	9.329960e-02	4.818103e+01
1.455263e-02	9.307609e-02	4.827411e+01
1.451334e-02	9.282480e-02	4.836693e+01
1.447530e-02	9.258154e-02	4.845951e+01
1.446737e-02	9.253080e-02	4.855205e+01
1.445717e-02	9.246559e-02	4.864451e+01
1.440133e-02	9.210844e-02	4.873662e+01
1.436829e-02	9.189708e-02	4.882852e+01
1.434607e-02	9.175501e-02	4.892027e+01
1.433885e-02	9.170878e-02	4.901198e+01
1.430159e-02	9.147047e-02	4.910345e+01
1.429103e-02	9.140293e-02	4.919485e+01
1.426528e-02	9.123829e-02	4.928609e+01
1.423312e-02	9.103256e-02	4.937712e+01
1.421302e-02	9.090405e-02	4.946803e+01
1.416364e-02	9.058817e-02	4.955862e+01
1.415669e-02	9.054376e-02	4.964916e+01
1.414459e-02	9.046633e-02	4.973963e+01
1.412097e-02	9.031529e-02	4.982994e+01
1.410339e-02	9.020283e-02	4.992014e+01
1.407490e-02	9.002062e-02	5.001017e+01
1.403005e-02	8.973381e-02	5.009990e+01
1.400821e-02	8.959407e-02	5.018949e+01
1.396341e-02	8.930755e-02	5.027880e+01
1.394918e-02	8.921658e-02	5.036802e+01
1.390860e-02	8.895700e-02	5.045697e+01
1.388765e-02	8.882299e-02	5.054580e+01
1.386148e-02	8.865566e-02	5.063445e+01
1.384141e-02	8.852726e-02	5.072298e+01
1.380244e-02	8.827804e-02	5.081126e+01
1.377638e-02	8.811134e-02	5.089937e+01
1.375118e-02	8.795020e-02	5.098732e+01
1.371998e-02	8.775066e-02	5.107507e+01
1.370135e-02	8.763149e-02	5.116270e+01
1.368210e-02	8.750838e-02	5.125021e+01
1.366299e-02	8.738615e-02	5.133760e+01
1.360984e-02	8.704616e-02	5.142464e+01
1.358005e-02	8.685568e-02	5.151150e+01
1.355375e-02	8.668745e-02	5.159819e+01
1.353398e-02	8.656099e-02	5.168475e+01
1.352920e-02	8.653046e-02	5.177128e+01
1.350486e-02	8.637477e-02	5.185765e+01
1.349670e-02	8.632256e-02	5.194397e+01
1.346658e-02	8.612992e-02	5.203010e+01
1.345359e-02	8.604683e-02	5.211615e+01
1.339134e-02	8.564871e-02	5.220180e+01
1.336961e-02	8.550973e-02	5.228731e+01
1.334694e-02	8.536473e-02	5.237267e+01
1.332859e-02	8.524737e-02	5.245792e+01
1.329748e-02	8.504839e-02	5.254297e+01
1.327093e-02	8.487861e-02	5.262785e+01
1.326365e-02	8.483202e-02	5.271268e+01
1.322431e-02	8.458042e-02	5.279726e+01
1.320261e-02	8.444162e-02	5.288170e+01
1.316679e-02	8.421253e-02	5.296592e+01
1.313581e-02	8.401435e-02	5.304993e+01
1.311762e-02	8.389807e-02	5.313383e+01
1.310244e-02	8.380095e-02	5.321763e+01
1.307921e-02	8.365238e-02	5.330128e+01
1.306660e-02	8.357174e-02	5.338485e+01
1.304754e-02	8.344984e-02	5.346830e+01
1.302225e-02	8.328807e-02	5.355159e+01
1.301374e-02	8.323366e-02	5.363482e+01
1.297327e-02	8.297477e-02	5.371780e+01
1.296206e-02	8.290308e-02	5.380070e+01
1.293154e-02	8.270793e-02	5.388341e+01
1.290416e-02	8.253279e-02	5.396594e+01
1.286750e-02	8.229830e-02	5.404824e+01
1.285482e-02	8.221723e-02	5.413046e+01
1.282657e-02	8.203652e-02	5.421250e+01
1.281725e-02	8.197694e-02	5.429447e+01
1.279925e-02	8.186182e-02	5.437633e+01
1.278144e-02	8.174788e-02	5.445808e+01
1.272890e-02	8.141185e-02	5.453949e+01
1.269871e-02	8.121876e-02	5.462071e+01
1.268978e-02	8.116162e-02	5.470187e+01
1.265226e-02	8.092168e-02	5.478280e+01
1.264785e-02	8.089346e-02	5.486369e+01
1.262126e-02	8.072338e-02	5.494441e+01
1.259612e-02	8.056259e-02	5.502498e+01
1.255962e-02	8.032916e-02	5.510530e+01
1.253423e-02	8.016677e-02	5.518547e+01
1.252800e-02	8.012696e-02	5.526560e+01
1.250287e-02	7.996622e-02	5.534556e+01
1.247945e-02	7.981638e-02	5.542538e+01
1.243851e-02	7.955459e-02	5.550494e+01
1.242024e-02	7.943771e-02	5.558437e+01
1.240726e-02	7.935470e-02	5.566373e+01
1.238658e-02	7.922242e-02	5.574295e+01
1.237001e-02	7.911643e-02	5.582207e+01
1.236300e-02	7.907160e-02	5.590114e+01
1.232707e-02	7.884179e-02	5.597998e+01
1.230149e-02	7.867823e-02	5.605866e+01
1.228618e-02	7.858027e-02	5.613724e+01
1.226397e-02	7.843824e-02	5.621568e+01
1.224043e-02	7.828766e-02	5.629396e+01
1.222680e-02	7.820051e-02	5.637216e+01
1.220915e-02	7.808762e-02	5.645025e+01
1.218138e-02	7.790998e-02	5.652816e+01
1.215381e-02	7.773366e-02	5.660590e+01
1.213150e-02	7.759096e-02	5.668349e+01
1.212053e-02	7.752083e-02	5.676101e+01
1.209084e-02	7.733090e-02	5.683834e+01
1.208575e-02	7.729836e-02	5.691564e+01
1.205318e-02	7.709005e-02	5.699273e+01
1.204338e-02	7.702739e-02	5.706975e+01
1.203414e-02	7.696830e-02	5.714672e+01
1.202664e-02	7.692034e-02	5.722364e+01
1.198506e-02	7.665438e-02	5.730030e+01
1.196905e-02	7.655197e-02	5.737685e+01
1.193671e-02	7.634513e-02	5.745319e+01
1.191429e-02	7.620172e-02	5.752940e+01
1.189486e-02	7.607746e-02	5.760547e+01
1.188973e-02	7.604466e-02	5.768152e+01
1.185515e-02	7.582352e-02	5.775734e+01
1.183777e-02	7.571231e-02	5.783305e+01
1.183329e-02	7.568368e-02	5.790874e+01
1.178455e-02	7.537196e-02	5.798411e+01
1.176842e-02	7.526882e-02	5.805938e+01
1.174385e-02	7.511163e-02	5.813449e+01
1.172514e-02	7.499194e-02	5.820948e+01
1.169649e-02	7.480876e-02	5.828429e+01
1.169320e-02	7.478766e-02	5.835908e+01
1.166311e-02	7.459522e-02	5.843367e+01
1.162843e-02	7.437344e-02	5.850805e+01
1.160536e-02	7.422587e-02	5.858227e+01
1.159647e-02	7.416901e-02	5.865644e+01
1.158139e-02	7.407255e-02	5.873052e+01
1.154687e-02	7.385181e-02	5.880437e+01
1.153296e-02	7.376282e-02	5.887813e+01
1.152290e-02	7.369851e-02	5.895183e+01
1.150991e-02	7.361541e-02	5.902544e+01
1.149205e-02	7.350119e-02	5.909894e+01
1.147439e-02	7.338822e-02	5.917233e+01
1.145966e-02	7.329399e-02	5.924563e+01
1.142593e-02	7.307825e-02	5.931871e+01
1.139418e-02	7.287521e-02	5.939158e+01
1.137962e-02	7.278211e-02	5.946436e+01
1.137502e-02	7.275269e-02	5.953712e+01
1.134694e-02	7.257308e-02	5.960969e+01
1.132396e-02	7.242611e-02	5.968211e+01
1.130255e-02	7.228916e-02	5.975440e+01
1.128426e-02	7.217220e-02	5.982658e+01
1.127012e-02	7.208173e-02	5.989866e+01
1.126227e-02	7.203156e-02	5.997069e+01
1.123502e-02	7.185724e-02	6.004255e+01
1.122853e-02	7.181574e-02	6.011436e+01
1.120322e-02	7.165388e-02	6.018602e+01
1.118670e-02	7.154821e-02	6.025756e+01
1.116434e-02	7.140520e-02	6.032897e+01
1.114052e-02	7.125284e-02	6.040022e+01
1.112541e-02	7.115617e-02	6.047138e+01
1.110303e-02	7.101306e-02	6.054239e+01
1.109044e-02	7.093256e-02	6.061332e+01
1.108394e-02	7.089096e-02	6.068421e+01
1.104948e-02	7.067057e-02	6.075489e+01
1.103051e-02	7.054921e-02	6.082543e+01
1.100929e-02	7.041352e-02	6.089585e+01
1.098959e-02	7.028752e-02	6.096614e+01
1.097372e-02	7.018599e-02	6.103632e+01
1.094274e-02	6.998787e-02	6.110631e+01
1.092634e-02	6.988296e-02	6.117619e+01
1.092347e-02	6.986461e-02	6.124606e+01
1.090159e-02	6.972467e-02	6.131578e+01
1.088071e-02	6.959116e-02	6.138537e+01
1.086714e-02	6.950435e-02	6.145488e+01
1.084576e-02	6.936763e-02	6.152425e+01
1.084261e-02	6.934744e-02	6.159359e+01
1.082345e-02	6.922494e-02	6.166282e+01
1.080833e-02	6.912825e-02	6.173195e+01
1.079194e-02	6.902341e-02	6.180097e+01
1.076374e-02	6.884301e-02	6.186981e+01
1.075407e-02	6.878121e-02	6.193859e+01
1.072862e-02	6.861839e-02	6.200721e+01
1.070501e-02	6.846739e-02	6.207568e+01
1.069503e-02	6.840354e-02	6.214408e+01
1.066109e-02	6.818651e-02	6.221227e+01
1.065561e-02	6.815147e-02	6.228042e+01
1.062556e-02	6.795923e-02	6.234838e+01
1.061986e-02	6.792280e-02	6.241630e+01
1.061205e-02	6.787282e-02	6.248418e+01
1.057536e-02	6.763819e-02	6.255181e+01
1.056100e-02	6.754632e-02	6.261936e+01
1.054562e-02	6.744800e-02	6.268681e+01
1.051717e-02	6.726601e-02	6.275407e+01
1.050653e-02	6.719798e-02	6.282127e+01
1.047233e-02	6.697922e-02	6.288825e+01
1.046926e-02	6.695956e-02	6.295521e+01
1.046443e-02	6.692869e-02	6.302214e+01
1.044402e-02	6.679813e-02	6.308894e+01
1.043280e-02	6.672636e-02	6.315566e+01
1.041887e-02	6.663729e-02	6.322230e+01
1.038819e-02	6.644109e-02	6.328874e+01
1.037201e-02	6.633761e-02	6.335508e+01
1.035950e-02	6.625756e-02	6.342134e+01
1.031757e-02	6.598940e-02	6.348733e+01
1.030688e-02	6.592105e-02	6.355325e+01
1.030273e-02	6.589450e-02	6.361914e+01
1.028483e-02	6.577998e-02	6.368492e+01
1.027203e-02	6.569816e-02	6.375062e+01
1.024823e-02	6.554594e-02	6.381617e+01
1.022532e-02	6.539938e-02	6.388157e+01
1.021041e-02	6.530399e-02	6.394687e+01
1.020644e-02	6.527865e-02	6.401215e+01
1.018846e-02	6.516366e-02	6.407731e+01
1.017740e-02	6.509290e-02	6.414241e+01
1.015778e-02	6.496744e-02	6.420737e+01
1.014988e-02	6.491687e-02	6.427229e+01
1.011787e-02	6.471214e-02	6.433700e+01
1.010647e-02	6.463927e-02	6.440164e+01
1.009142e-02	6.454296e-02	6.446618e+01
1.007841e-02	6.445975e-02	6.453064e+01
1.006363e-02	6.436523e-02	6.459501e+01
1.004771e-02	6.426343e-02	6.465927e+01
1.003715e-02	6.419587e-02	6.472347e+01
1.001920e-02	6.408110e-02	6.478755e+01
1.000072e-02	6.396285e-02	6.485151e+01
9.970641e-03	6.377050e-02	6.491528e+01
9.947374e-03	6.362169e-02	6.497890e+01
9.928377e-03	6.350019e-02	6.504240e+01
9.913346e-03	6.340405e-02	6.510581e+01
9.903922e-03	6.334378e-02	6.516915e+01
9.899943e-03	6.331833e-02	6.523247e+01
9.870681e-03	6.313117e-02	6.529560e+01
9.845396e-03	6.296945e-02	6.535857e+01
9.841228e-03	6.294280e-02	6.542151e+01
9.824221e-03	6.283403e-02	6.548435e+01
9.815213e-03	6.277641e-02	6.554712e+01
9.781194e-03	6.255883e-02	6.560968e+01
9.767826e-03	6.247333e-02	6.567216e+01
9.754998e-03	6.239129e-02	6.573455e+01
9.733838e-03	6.225595e-02	6.579680e+01
9.700469e-03	6.204252e-02	6.585885e+01
9.690889e-03	6.198126e-02	6.592083e+01
9.669011e-03	6.184133e-02	6.598267e+01
9.657962e-03	6.177066e-02	6.604444e+01
9.647718e-03	6.170514e-02	6.610614e+01
9.637492e-03	6.163974e-02	6.616778e+01
9.622343e-03	6.154284e-02	6.622933e+01
9.611125e-03	6.147110e-02	6.629080e+01
9.592560e-03	6.135236e-02	6.635215e+01
9.583055e-03	6.129157e-02	6.641344e+01
9.556104e-03	6.111919e-02	6.647456e+01
9.553343e-03	6.110153e-02	6.653566e+01
9.533392e-03	6.097393e-02	6.659664e+01
9.515077e-03	6.085679e-02	6.665749e+01
9.482960e-03	6.065137e-02	6.671815e+01
9.480822e-03	6.063771e-02	6.677878e+01
9.448197e-03	6.042904e-02	6.683921e+01
9.431148e-03	6.032000e-02	6.689953e+01
9.421105e-03	6.025577e-02	6.695979e+01
9.400269e-03	6.012250e-02	6.701991e+01
9.393243e-03	6.007756e-02	6.707999e+01
9.377868e-03	5.997923e-02	6.713997e+01
9.352740e-03	5.981851e-02	6.719979e+01
9.339838e-03	5.973599e-02	6.725952e+01
9.334863e-03	5.970418e-02	6.731923e+01
9.322255e-03	5.962353e-02	6.737885e+01
9.300122e-03	5.948198e-02	6.743833e+01
9.276905e-03	5.933349e-02	6.749766e+01
9.275074e-03	5.932177e-02	6.755699e+01
9.263768e-03	5.924946e-02	6.761624e+01
9.255500e-03	5.919658e-02	6.767543e+01
9.231752e-03	5.904469e-02	6.773448e+01
9.210586e-03	5.890932e-02	6.779339e+01
9.207866e-03	5.889192e-02	6.785228e+01
9.201119e-03	5.884877e-02	6.791113e+01
9.181779e-03	5.872508e-02	6.796985e+01
9.155742e-03	5.855854e-02	6.802841e+01
9.151103e-03	5.852888e-02	6.808694e+01
9.133771e-03	5.841803e-02	6.814536e+01
9.118369e-03	5.831952e-02	6.820368e+01
9.106965e-03	5.824658e-02	6.826192e+01
9.088791e-03	5.813034e-02	6.832005e+01
9.077893e-03	5.806064e-02	6.837811e+01
9.058947e-03	5.793946e-02	6.843605e+01
9.047172e-03	5.786415e-02	6.849392e+01
9.034388e-03	5.778239e-02	6.855170e+01
9.024623e-03	5.771993e-02	6.860942e+01
8.996300e-03	5.753879e-02	6.866696e+01
8.986467e-03	5.747589e-02	6.872444e+01
8.974996e-03	5.740253e-02	6.878184e+01
8.958182e-03	5.729499e-02	6.883913e+01
8.940892e-03	5.718440e-02	6.889632e+01
8.924465e-03	5.707934e-02	6.895340e+01
8.920485e-03	5.705388e-02	6.901045e+01
8.894529e-03	5.688787e-02	6.906734e+01
8.885527e-03	5.683030e-02	6.912417e+01
8.869079e-03	5.672510e-02	6.918089e+01
8.858899e-03	5.665999e-02	6.923755e+01
8.852193e-03	5.661710e-02	6.929417e+01
8.833518e-03	5.649766e-02	6.935067e+01
8.827532e-03	5.645937e-02	6.940713e+01
8.817563e-03	5.639561e-02	6.946352e+01
8.800916e-03	5.628914e-02	6.951981e+01
8.779798e-03	5.615407e-02	6.957597e+01
8.767748e-03	5.607701e-02	6.963204e+01
8.737805e-03	5.588549e-02	6.968793e+01
8.727385e-03	5.581885e-02	6.974375e+01
8.721666e-03	5.578227e-02	6.979953e+01
8.691672e-03	5.559043e-02	6.985512e+01
8.683218e-03	5.553637e-02	6.991066e+01
8.676269e-03	5.549192e-02	6.996615e+01
8.673806e-03	5.547617e-02	7.002163e+01
8.667578e-03	5.543633e-02	7.007706e+01
8.643302e-03	5.528107e-02	7.013234e+01
8.627202e-03	5.517810e-02	7.018752e+01
8.607344e-03	5.505109e-02	7.024257e+01
8.601059e-03	5.501089e-02	7.029758e+01
8.581483e-03	5.488569e-02	7.035247e+01
8.565697e-03	5.478472e-02	7.040725e+01
8.561113e-03	5.475540e-02	7.046201e+01
