eigenvalue	percentage of variance	cumulative percentage of variance
1.729372e-02	1.108206e-01	4.116040e+01
1.723403e-02	1.104381e-01	4.127084e+01
1.717218e-02	1.100417e-01	4.138088e+01
1.714710e-02	1.098810e-01	4.149076e+01
1.708217e-02	1.094649e-01	4.160023e+01
1.706835e-02	1.093764e-01	4.170960e+01
1.701337e-02	1.090241e-01	4.181863e+01
1.696786e-02	1.087324e-01	4.192736e+01
1.691691e-02	1.084060e-01	4.203577e+01
1.689913e-02	1.082920e-01	4.214406e+01
1.685015e-02	1.079781e-01	4.225204e+01
1.681583e-02	1.077582e-01	4.235980e+01
1.677254e-02	1.074808e-01	4.246728e+01
1.676809e-02	1.074523e-01	4.257473e+01
1.672456e-02	1.071734e-01	4.268190e+01
1.669932e-02	1.070116e-01	4.278891e+01
1.664852e-02	1.066861e-01	4.289560e+01
1.662937e-02	1.065633e-01	4.300216e+01
1.659756e-02	1.063595e-01	4.310852e+01
1.651273e-02	1.058159e-01	4.321434e+01
1.647603e-02	1.055807e-01	4.331992e+01
1.647024e-02	1.055436e-01	4.342546e+01
1.645300e-02	1.054331e-01	4.353090e+01
1.643099e-02	1.052921e-01	4.363619e+01
1.639839e-02	1.050832e-01	4.374127e+01
1.632223e-02	1.045951e-01	4.384587e+01
1.626861e-02	1.042516e-01	4.395012e+01
1.625366e-02	1.041558e-01	4.405427e+01
1.621581e-02	1.039132e-01	4.415819e+01
1.614893e-02	1.034846e-01	4.426167e+01
1.611935e-02	1.032951e-01	4.436497e+01
1.610108e-02	1.031780e-01	4.446814e+01
1.606660e-02	1.029570e-01	4.457110e+01
1.601943e-02	1.026548e-01	4.467376e+01
1.596489e-02	1.023053e-01	4.477606e+01
1.594477e-02	1.021763e-01	4.487824e+01
1.591629e-02	1.019938e-01	4.498023e+01
1.586369e-02	1.016568e-01	4.508189e+01
1.584725e-02	1.015514e-01	4.518344e+01
1.583312e-02	1.014608e-01	4.528490e+01
1.579506e-02	1.012170e-01	4.538612e+01
1.577293e-02	1.010751e-01	4.548719e+01
1.572890e-02	1.007930e-01	4.558799e+01
1.571438e-02	1.007000e-01	4.568869e+01
1.563712e-02	1.002048e-01	4.578889e+01
1.559389e-02	9.992786e-02	4.588882e+01
1.557718e-02	9.982077e-02	4.598864e+01
1.553786e-02	9.956878e-02	4.608821e+01
1.551548e-02	9.942539e-02	4.618763e+01
1.547669e-02	9.917678e-02	4.628681e+01
1.545139e-02	9.901468e-02	4.638582e+01
1.541113e-02	9.875668e-02	4.648458e+01
1.538854e-02	9.861193e-02	4.658319e+01
1.535845e-02	9.841914e-02	4.668161e+01
1.529489e-02	9.801179e-02	4.677962e+01
1.527476e-02	9.788282e-02	4.687751e+01
1.523599e-02	9.763436e-02	4.697514e+01
1.521087e-02	9.747338e-02	4.707261e+01
1.516349e-02	9.716975e-02	4.716978e+01
1.514384e-02	9.704383e-02	4.726683e+01
1.508390e-02	9.665974e-02	4.736349e+01
1.505217e-02	9.645644e-02	4.745994e+01
1.504360e-02	9.640151e-02	4.755635e+01
1.501314e-02	9.620633e-02	4.765255e+01
1.499200e-02	9.607085e-02	4.774862e+01
1.497710e-02	9.597534e-02	4.784460e+01
1.494724e-02	9.578403e-02	4.794038e+01
1.488997e-02	9.541703e-02	4.803580e+01
1.485493e-02	9.519249e-02	4.813099e+01
1.485257e-02	9.517738e-02	4.822617e+01
1.482727e-02	9.501520e-02	4.832118e+01
1.481511e-02	9.493728e-02	4.841612e+01
1.475300e-02	9.453933e-02	4.851066e+01
1.474673e-02	9.449913e-02	4.860516e+01
1.470877e-02	9.425586e-02	4.869942e+01
1.469767e-02	9.418475e-02	4.879360e+01
1.463666e-02	9.379376e-02	4.888739e+01
1.459859e-02	9.354980e-02	4.898094e+01
1.458469e-02	9.346074e-02	4.907441e+01
1.454809e-02	9.322620e-02	4.916763e+01
1.453681e-02	9.315389e-02	4.926079e+01
1.449829e-02	9.290705e-02	4.935369e+01
1.449501e-02	9.288607e-02	4.944658e+01
1.446764e-02	9.271067e-02	4.953929e+01
1.443301e-02	9.248873e-02	4.963178e+01
1.438336e-02	9.217059e-02	4.972395e+01
1.435556e-02	9.199248e-02	4.981594e+01
1.431092e-02	9.170638e-02	4.990765e+01
1.430572e-02	9.167308e-02	4.999932e+01
1.429825e-02	9.162518e-02	5.009095e+01
1.427508e-02	9.147673e-02	5.018242e+01
1.422747e-02	9.117163e-02	5.027359e+01
1.420126e-02	9.100368e-02	5.036460e+01
1.417044e-02	9.080620e-02	5.045540e+01
1.416235e-02	9.075432e-02	5.054616e+01
1.411518e-02	9.045205e-02	5.063661e+01
1.407767e-02	9.021172e-02	5.072682e+01
1.404246e-02	8.998606e-02	5.081681e+01
1.401893e-02	8.983528e-02	5.090664e+01
1.401597e-02	8.981634e-02	5.099646e+01
1.397300e-02	8.954093e-02	5.108600e+01
1.395780e-02	8.944358e-02	5.117544e+01
1.392785e-02	8.925166e-02	5.126470e+01
1.391653e-02	8.917909e-02	5.135387e+01
1.388546e-02	8.897996e-02	5.144285e+01
1.386148e-02	8.882631e-02	5.153168e+01
1.384947e-02	8.874934e-02	5.162043e+01
1.382607e-02	8.859939e-02	5.170903e+01
1.376604e-02	8.821472e-02	5.179724e+01
1.375235e-02	8.812701e-02	5.188537e+01
1.371074e-02	8.786036e-02	5.197323e+01
1.369932e-02	8.778719e-02	5.206102e+01
1.366891e-02	8.759228e-02	5.214861e+01
1.365351e-02	8.749360e-02	5.223610e+01
1.359095e-02	8.709272e-02	5.232320e+01
1.357483e-02	8.698941e-02	5.241019e+01
1.355270e-02	8.684763e-02	5.249703e+01
1.352663e-02	8.668057e-02	5.258372e+01
1.352198e-02	8.665074e-02	5.267037e+01
1.348768e-02	8.643096e-02	5.275680e+01
1.345465e-02	8.621930e-02	5.284302e+01
1.344012e-02	8.612617e-02	5.292914e+01
1.341563e-02	8.596923e-02	5.301511e+01
1.339790e-02	8.585561e-02	5.310097e+01
1.337143e-02	8.568601e-02	5.318665e+01
1.335185e-02	8.556056e-02	5.327221e+01
1.333439e-02	8.544863e-02	5.335766e+01
1.331373e-02	8.531623e-02	5.344298e+01
1.330208e-02	8.524162e-02	5.352822e+01
1.327376e-02	8.506013e-02	5.361328e+01
1.322331e-02	8.473681e-02	5.369802e+01
1.320566e-02	8.462371e-02	5.378264e+01
1.316254e-02	8.434741e-02	5.386699e+01
1.312131e-02	8.408321e-02	5.395107e+01
1.311642e-02	8.405185e-02	5.403512e+01
1.307860e-02	8.380949e-02	5.411893e+01
1.306181e-02	8.370191e-02	5.420263e+01
1.303534e-02	8.353226e-02	5.428617e+01
1.301579e-02	8.340701e-02	5.436957e+01
1.298377e-02	8.320184e-02	5.445278e+01
1.296869e-02	8.310521e-02	5.453588e+01
1.294178e-02	8.293273e-02	5.461881e+01
1.293007e-02	8.285768e-02	5.470167e+01
1.289969e-02	8.266304e-02	5.478433e+01
1.288961e-02	8.259846e-02	5.486693e+01
1.286986e-02	8.247184e-02	5.494940e+01
1.285126e-02	8.235269e-02	5.503176e+01
1.281258e-02	8.210480e-02	5.511386e+01
1.278692e-02	8.194040e-02	5.519580e+01
1.273703e-02	8.162068e-02	5.527742e+01
1.271940e-02	8.150773e-02	5.535893e+01
1.270328e-02	8.140439e-02	5.544034e+01
1.270042e-02	8.138607e-02	5.552172e+01
1.266379e-02	8.115134e-02	5.560287e+01
1.266183e-02	8.113878e-02	5.568401e+01
1.263032e-02	8.093689e-02	5.576495e+01
1.259500e-02	8.071050e-02	5.584566e+01
1.257236e-02	8.056545e-02	5.592622e+01
1.254712e-02	8.040370e-02	5.600663e+01
1.253878e-02	8.035026e-02	5.608698e+01
1.251541e-02	8.020054e-02	5.616718e+01
1.250492e-02	8.013332e-02	5.624731e+01
1.245453e-02	7.981035e-02	5.632712e+01
1.244354e-02	7.973992e-02	5.640686e+01
1.241967e-02	7.958699e-02	5.648645e+01
1.239361e-02	7.942002e-02	5.656587e+01
1.237122e-02	7.927654e-02	5.664515e+01
1.236412e-02	7.923102e-02	5.672438e+01
1.233505e-02	7.904471e-02	5.680342e+01
1.232167e-02	7.895901e-02	5.688238e+01
1.228575e-02	7.872884e-02	5.696111e+01
1.224807e-02	7.848737e-02	5.703960e+01
1.223934e-02	7.843139e-02	5.711803e+01
1.221386e-02	7.826816e-02	5.719630e+01
1.219738e-02	7.816251e-02	5.727446e+01
1.218753e-02	7.809940e-02	5.735256e+01
1.216904e-02	7.798094e-02	5.743054e+01
1.214320e-02	7.781533e-02	5.750835e+01
1.210588e-02	7.757621e-02	5.758593e+01
1.207546e-02	7.738127e-02	5.766331e+01
1.206395e-02	7.730746e-02	5.774062e+01
1.204204e-02	7.716709e-02	5.781779e+01
1.203051e-02	7.709319e-02	5.789488e+01
1.202037e-02	7.702825e-02	5.797191e+01
1.199027e-02	7.683534e-02	5.804874e+01
1.197354e-02	7.672813e-02	5.812547e+01
1.194688e-02	7.655731e-02	5.820203e+01
1.192569e-02	7.642152e-02	5.827845e+01
1.190754e-02	7.630520e-02	5.835476e+01
1.187981e-02	7.612751e-02	5.843088e+01
1.186291e-02	7.601920e-02	5.850690e+01
1.183138e-02	7.581713e-02	5.858272e+01
1.182304e-02	7.576369e-02	5.865848e+01
1.180429e-02	7.564355e-02	5.873413e+01
1.178167e-02	7.549863e-02	5.880963e+01
1.175605e-02	7.533442e-02	5.888496e+01
1.175447e-02	7.532428e-02	5.896028e+01
1.170300e-02	7.499449e-02	5.903528e+01
1.169273e-02	7.492868e-02	5.911021e+01
1.164771e-02	7.464018e-02	5.918485e+01
1.162954e-02	7.452376e-02	5.925937e+01
1.161579e-02	7.443560e-02	5.933381e+01
1.161388e-02	7.442340e-02	5.940823e+01
1.158733e-02	7.425326e-02	5.948248e+01
1.156829e-02	7.413124e-02	5.955661e+01
1.155740e-02	7.406142e-02	5.963068e+01
1.153918e-02	7.394467e-02	5.970462e+01
1.151147e-02	7.376714e-02	5.977839e+01
1.150305e-02	7.371314e-02	5.985210e+01
1.147873e-02	7.355730e-02	5.992566e+01
1.145025e-02	7.337481e-02	5.999903e+01
1.143009e-02	7.324564e-02	6.007228e+01
1.141303e-02	7.313628e-02	6.014542e+01
1.139923e-02	7.304788e-02	6.021846e+01
1.137202e-02	7.287351e-02	6.029134e+01
1.136249e-02	7.281245e-02	6.036415e+01
1.132991e-02	7.260367e-02	6.043675e+01
1.130282e-02	7.243005e-02	6.050918e+01
1.128535e-02	7.231809e-02	6.058150e+01
1.124407e-02	7.205361e-02	6.065355e+01
1.122408e-02	7.192548e-02	6.072548e+01
1.121084e-02	7.184066e-02	6.079732e+01
1.119788e-02	7.175760e-02	6.086908e+01
1.118712e-02	7.168863e-02	6.094077e+01
1.115555e-02	7.148635e-02	6.101225e+01
1.115432e-02	7.147844e-02	6.108373e+01
1.111225e-02	7.120884e-02	6.115494e+01
1.109525e-02	7.109991e-02	6.122604e+01
1.108340e-02	7.102400e-02	6.129706e+01
1.106759e-02	7.092265e-02	6.136799e+01
1.104269e-02	7.076313e-02	6.143875e+01
1.102775e-02	7.066736e-02	6.150942e+01
1.100309e-02	7.050937e-02	6.157993e+01
1.099621e-02	7.046526e-02	6.165039e+01
1.096106e-02	7.024000e-02	6.172063e+01
1.094943e-02	7.016547e-02	6.179080e+01
1.092559e-02	7.001272e-02	6.186081e+01
1.092142e-02	6.998599e-02	6.193080e+01
1.091177e-02	6.992413e-02	6.200072e+01
1.089767e-02	6.983383e-02	6.207055e+01
1.087676e-02	6.969981e-02	6.214025e+01
1.085838e-02	6.958205e-02	6.220984e+01
1.083937e-02	6.946018e-02	6.227930e+01
1.082978e-02	6.939873e-02	6.234870e+01
1.080820e-02	6.926047e-02	6.241796e+01
1.079809e-02	6.919570e-02	6.248715e+01
1.078712e-02	6.912537e-02	6.255628e+01
1.077094e-02	6.902171e-02	6.262530e+01
1.072871e-02	6.875111e-02	6.269405e+01
1.070258e-02	6.858365e-02	6.276263e+01
1.067317e-02	6.839519e-02	6.283103e+01
1.066925e-02	6.837004e-02	6.289940e+01
1.064225e-02	6.819703e-02	6.296760e+01
1.063029e-02	6.812042e-02	6.303572e+01
1.061245e-02	6.800605e-02	6.310372e+01
1.059447e-02	6.789085e-02	6.317161e+01
1.057772e-02	6.778350e-02	6.323940e+01
1.056445e-02	6.769849e-02	6.330709e+01
1.055303e-02	6.762529e-02	6.337472e+01
1.051643e-02	6.739074e-02	6.344211e+01
1.049538e-02	6.725586e-02	6.350937e+01
1.047412e-02	6.711967e-02	6.357649e+01
1.047156e-02	6.710322e-02	6.364359e+01
1.045829e-02	6.701817e-02	6.371061e+01
1.043420e-02	6.686384e-02	6.377747e+01
1.042152e-02	6.678255e-02	6.384425e+01
1.038901e-02	6.657422e-02	6.391083e+01
1.038246e-02	6.653225e-02	6.397736e+01
1.035845e-02	6.637842e-02	6.404374e+01
1.035262e-02	6.634102e-02	6.411008e+01
1.033902e-02	6.625389e-02	6.417633e+01
1.032399e-02	6.615758e-02	6.424249e+01
1.029758e-02	6.598832e-02	6.430848e+01
1.028813e-02	6.592776e-02	6.437441e+01
1.025943e-02	6.574387e-02	6.444015e+01
1.023900e-02	6.561297e-02	6.450576e+01
1.023313e-02	6.557536e-02	6.457134e+01
1.022643e-02	6.553240e-02	6.463687e+01
1.021557e-02	6.546284e-02	6.470233e+01
1.017812e-02	6.522284e-02	6.476756e+01
1.016265e-02	6.512369e-02	6.483268e+01
1.015489e-02	6.507395e-02	6.489776e+01
1.014267e-02	6.499566e-02	6.496275e+01
1.010977e-02	6.478480e-02	6.502754e+01
1.010443e-02	6.475061e-02	6.509229e+01
1.007942e-02	6.459034e-02	6.515688e+01
1.006582e-02	6.450319e-02	6.522138e+01
1.003622e-02	6.431349e-02	6.528569e+01
1.001800e-02	6.419676e-02	6.534989e+01
1.000288e-02	6.409988e-02	6.541399e+01
9.999013e-03	6.407508e-02	6.547807e+01
9.968579e-03	6.388006e-02	6.554195e+01
9.936447e-03	6.367415e-02	6.560562e+01
9.926217e-03	6.360860e-02	6.566923e+01
9.905523e-03	6.347599e-02	6.573270e+01
9.901482e-03	6.345009e-02	6.579615e+01
9.894695e-03	6.340660e-02	6.585956e+01
9.876839e-03	6.329218e-02	6.592285e+01
9.858123e-03	6.317224e-02	6.598603e+01
9.847927e-03	6.310690e-02	6.604913e+01
9.830805e-03	6.299718e-02	6.611213e+01
9.812066e-03	6.287710e-02	6.617501e+01
9.795465e-03	6.277072e-02	6.623778e+01
9.778117e-03	6.265955e-02	6.630044e+01
9.756868e-03	6.252338e-02	6.636296e+01
9.747976e-03	6.246640e-02	6.642543e+01
9.732874e-03	6.236963e-02	6.648780e+01
9.713094e-03	6.224288e-02	6.655004e+01
9.690674e-03	6.209920e-02	6.661214e+01
9.677467e-03	6.201457e-02	6.667415e+01
9.662022e-03	6.191560e-02	6.673607e+01
9.639628e-03	6.177210e-02	6.679784e+01
9.629801e-03	6.170912e-02	6.685955e+01
9.607947e-03	6.156908e-02	6.692112e+01
9.599460e-03	6.151469e-02	6.698263e+01
9.587163e-03	6.143589e-02	6.704407e+01
9.580361e-03	6.139230e-02	6.710546e+01
9.566857e-03	6.130576e-02	6.716677e+01
9.537604e-03	6.111831e-02	6.722789e+01
9.527611e-03	6.105427e-02	6.728894e+01
9.505763e-03	6.091427e-02	6.734985e+01
9.494719e-03	6.084350e-02	6.741070e+01
9.485667e-03	6.078549e-02	6.747148e+01
9.457630e-03	6.060583e-02	6.753209e+01
9.449308e-03	6.055250e-02	6.759264e+01
9.431372e-03	6.043756e-02	6.765308e+01
9.404980e-03	6.026843e-02	6.771335e+01
9.394936e-03	6.020408e-02	6.777355e+01
9.390845e-03	6.017786e-02	6.783373e+01
9.361840e-03	5.999199e-02	6.789372e+01
9.343149e-03	5.987222e-02	6.795359e+01
9.338824e-03	5.984450e-02	6.801344e+01
9.321368e-03	5.973264e-02	6.807317e+01
9.314014e-03	5.968551e-02	6.813286e+01
9.294821e-03	5.956252e-02	6.819242e+01
9.269687e-03	5.940146e-02	6.825182e+01
9.263291e-03	5.936048e-02	6.831118e+01
9.236373e-03	5.918798e-02	6.837037e+01
9.230599e-03	5.915098e-02	6.842952e+01
9.213156e-03	5.903920e-02	6.848856e+01
9.195614e-03	5.892679e-02	6.854749e+01
9.182582e-03	5.884328e-02	6.860633e+01
9.164036e-03	5.872443e-02	6.866505e+01
9.144128e-03	5.859686e-02	6.872365e+01
9.120990e-03	5.844859e-02	6.878210e+01
9.099522e-03	5.831102e-02	6.884041e+01
9.090900e-03	5.825577e-02	6.889867e+01
9.082607e-03	5.820263e-02	6.895687e+01
9.066785e-03	5.810124e-02	6.901497e+01
9.058407e-03	5.804755e-02	6.907302e+01
9.043735e-03	5.795353e-02	6.913097e+01
9.034708e-03	5.789568e-02	6.918887e+01
9.024811e-03	5.783226e-02	6.924670e+01
8.995719e-03	5.764583e-02	6.930434e+01
8.994823e-03	5.764009e-02	6.936198e+01
8.963851e-03	5.744162e-02	6.941943e+01
8.948259e-03	5.734170e-02	6.947677e+01
8.935183e-03	5.725791e-02	6.953403e+01
8.917185e-03	5.714258e-02	6.959117e+01
8.892688e-03	5.698560e-02	6.964815e+01
8.883886e-03	5.692919e-02	6.970508e+01
8.866510e-03	5.681785e-02	6.976190e+01
8.859992e-03	5.677608e-02	6.981868e+01
8.841232e-03	5.665586e-02	6.987533e+01
8.830731e-03	5.658857e-02	6.993192e+01
8.810590e-03	5.645950e-02	6.998838e+01
8.805253e-03	5.642530e-02	7.004481e+01
8.779165e-03	5.625812e-02	7.010106e+01
8.778240e-03	5.625220e-02	7.015732e+01
8.745827e-03	5.604449e-02	7.021336e+01
8.727812e-03	5.592905e-02	7.026929e+01
8.722314e-03	5.589381e-02	7.032518e+01
8.690963e-03	5.569292e-02	7.038088e+01
8.677473e-03	5.560647e-02	7.043648e+01
8.665259e-03	5.552820e-02	7.049201e+01
8.655555e-03	5.546602e-02	7.054748e+01
8.647942e-03	5.541723e-02	7.060289e+01
8.640789e-03	5.537139e-02	7.065827e+01
8.634802e-03	5.533303e-02	7.071360e+01
8.618948e-03	5.523143e-02	7.076883e+01
8.597112e-03	5.509151e-02	7.082392e+01
8.589765e-03	5.504442e-02	7.087897e+01
8.553831e-03	5.481415e-02	7.093378e+01
8.538196e-03	5.471396e-02	7.098849e+01
