eigenvalue	percentage of variance	cumulative percentage of variance
3.585436e-02	2.304570e-01	1.853729e+01
3.548616e-02	2.280904e-01	1.876538e+01
3.521905e-02	2.263735e-01	1.899176e+01
3.475828e-02	2.234118e-01	1.921517e+01
3.432402e-02	2.206206e-01	1.943579e+01
3.423042e-02	2.200189e-01	1.965581e+01
3.384812e-02	2.175617e-01	1.987337e+01
3.314935e-02	2.130703e-01	2.008644e+01
3.300215e-02	2.121242e-01	2.029856e+01
3.258261e-02	2.094275e-01	2.050799e+01
3.228845e-02	2.075368e-01	2.071553e+01
3.208740e-02	2.062446e-01	2.092177e+01
3.173396e-02	2.039727e-01	2.112575e+01
3.123036e-02	2.007358e-01	2.132648e+01
3.083596e-02	1.982008e-01	2.152468e+01
3.058900e-02	1.966135e-01	2.172130e+01
3.039926e-02	1.953939e-01	2.191669e+01
3.007956e-02	1.933389e-01	2.211003e+01
2.978203e-02	1.914266e-01	2.230146e+01
2.952400e-02	1.897680e-01	2.249122e+01
2.946040e-02	1.893592e-01	2.268058e+01
2.908860e-02	1.869695e-01	2.286755e+01
2.900667e-02	1.864429e-01	2.305400e+01
2.883922e-02	1.853665e-01	2.323936e+01
2.841229e-02	1.826225e-01	2.342198e+01
2.821860e-02	1.813775e-01	2.360336e+01
2.794375e-02	1.796109e-01	2.378297e+01
2.761321e-02	1.774863e-01	2.396046e+01
2.743459e-02	1.763382e-01	2.413680e+01
2.731837e-02	1.755912e-01	2.431239e+01
2.713045e-02	1.743833e-01	2.448677e+01
2.700454e-02	1.735740e-01	2.466035e+01
2.667066e-02	1.714279e-01	2.483177e+01
2.654383e-02	1.706128e-01	2.500239e+01
2.633139e-02	1.692473e-01	2.517163e+01
2.631799e-02	1.691611e-01	2.534079e+01
2.608910e-02	1.676899e-01	2.550848e+01
2.577114e-02	1.656462e-01	2.567413e+01
2.558716e-02	1.644637e-01	2.583859e+01
2.551193e-02	1.639801e-01	2.600257e+01
2.537210e-02	1.630814e-01	2.616566e+01
2.517543e-02	1.618173e-01	2.632747e+01
2.500593e-02	1.607278e-01	2.648820e+01
2.476817e-02	1.591995e-01	2.664740e+01
2.468108e-02	1.586397e-01	2.680604e+01
2.460200e-02	1.581315e-01	2.696417e+01
2.438292e-02	1.567233e-01	2.712089e+01
2.419281e-02	1.555014e-01	2.727640e+01
2.411728e-02	1.550159e-01	2.743141e+01
2.393470e-02	1.538424e-01	2.758525e+01
2.383245e-02	1.531851e-01	2.773844e+01
2.375403e-02	1.526811e-01	2.789112e+01
2.368051e-02	1.522085e-01	2.804333e+01
2.357892e-02	1.515555e-01	2.819488e+01
2.350903e-02	1.511063e-01	2.834599e+01
2.342364e-02	1.505574e-01	2.849655e+01
2.321240e-02	1.491997e-01	2.864575e+01
2.314625e-02	1.487745e-01	2.879452e+01
2.294548e-02	1.474840e-01	2.894201e+01
2.288819e-02	1.471158e-01	2.908912e+01
2.271778e-02	1.460205e-01	2.923514e+01
2.263718e-02	1.455024e-01	2.938065e+01
2.251756e-02	1.447335e-01	2.952538e+01
2.245936e-02	1.443595e-01	2.966974e+01
2.238688e-02	1.438936e-01	2.981363e+01
2.230264e-02	1.433521e-01	2.995698e+01
2.214190e-02	1.423190e-01	3.009930e+01
2.210144e-02	1.420589e-01	3.024136e+01
2.200083e-02	1.414123e-01	3.038277e+01
2.190414e-02	1.407908e-01	3.052357e+01
2.183946e-02	1.403750e-01	3.066394e+01
2.174382e-02	1.397603e-01	3.080370e+01
2.162101e-02	1.389709e-01	3.094267e+01
2.154903e-02	1.385082e-01	3.108118e+01
2.148864e-02	1.381201e-01	3.121930e+01
2.142563e-02	1.377151e-01	3.135701e+01
2.131072e-02	1.369765e-01	3.149399e+01
2.125352e-02	1.366088e-01	3.163060e+01
2.110685e-02	1.356661e-01	3.176627e+01
2.102963e-02	1.351697e-01	3.190144e+01
2.101131e-02	1.350520e-01	3.203649e+01
2.097038e-02	1.347889e-01	3.217128e+01
2.082188e-02	1.338344e-01	3.230511e+01
2.075076e-02	1.333773e-01	3.243849e+01
2.069838e-02	1.330406e-01	3.257153e+01
2.061556e-02	1.325083e-01	3.270404e+01
2.059242e-02	1.323596e-01	3.283640e+01
2.049320e-02	1.317218e-01	3.296812e+01
2.036888e-02	1.309227e-01	3.309904e+01
2.032106e-02	1.306154e-01	3.322966e+01
2.026873e-02	1.302790e-01	3.335994e+01
2.024151e-02	1.301041e-01	3.349004e+01
2.022235e-02	1.299809e-01	3.362002e+01
2.016873e-02	1.296363e-01	3.374966e+01
2.003136e-02	1.287533e-01	3.387841e+01
1.995684e-02	1.282743e-01	3.400668e+01
1.991974e-02	1.280358e-01	3.413472e+01
1.986065e-02	1.276561e-01	3.426238e+01
1.984028e-02	1.275251e-01	3.438990e+01
1.972755e-02	1.268005e-01	3.451670e+01
1.966100e-02	1.263728e-01	3.464308e+01
1.963710e-02	1.262191e-01	3.476929e+01
1.953483e-02	1.255618e-01	3.489486e+01
1.949559e-02	1.253096e-01	3.502017e+01
1.945907e-02	1.250748e-01	3.514524e+01
1.935654e-02	1.244158e-01	3.526966e+01
1.931058e-02	1.241204e-01	3.539378e+01
1.926625e-02	1.238355e-01	3.551761e+01
1.925360e-02	1.237542e-01	3.564137e+01
1.923412e-02	1.236290e-01	3.576500e+01
1.914901e-02	1.230819e-01	3.588808e+01
1.911738e-02	1.228786e-01	3.601096e+01
1.902190e-02	1.222649e-01	3.613322e+01
1.899778e-02	1.221098e-01	3.625533e+01
1.898048e-02	1.219986e-01	3.637733e+01
1.885822e-02	1.212129e-01	3.649854e+01
1.882016e-02	1.209682e-01	3.661951e+01
1.875813e-02	1.205695e-01	3.674008e+01
1.871226e-02	1.202747e-01	3.686035e+01
1.863022e-02	1.197473e-01	3.698010e+01
1.855641e-02	1.192729e-01	3.709937e+01
1.851221e-02	1.189888e-01	3.721836e+01
1.840311e-02	1.182876e-01	3.733665e+01
1.838623e-02	1.181791e-01	3.745483e+01
1.828579e-02	1.175335e-01	3.757236e+01
1.827192e-02	1.174443e-01	3.768981e+01
1.821356e-02	1.170692e-01	3.780688e+01
1.818091e-02	1.168593e-01	3.792374e+01
1.816946e-02	1.167858e-01	3.804052e+01
1.814540e-02	1.166311e-01	3.815715e+01
1.810001e-02	1.163394e-01	3.827349e+01
1.803249e-02	1.159054e-01	3.838940e+01
1.802360e-02	1.158482e-01	3.850525e+01
1.793965e-02	1.153087e-01	3.862056e+01
1.791005e-02	1.151184e-01	3.873567e+01
1.784373e-02	1.146921e-01	3.885037e+01
1.778988e-02	1.143460e-01	3.896471e+01
1.774417e-02	1.140522e-01	3.907876e+01
1.768493e-02	1.136714e-01	3.919244e+01
1.767304e-02	1.135950e-01	3.930603e+01
1.762664e-02	1.132968e-01	3.941933e+01
1.757353e-02	1.129554e-01	3.953228e+01
1.755140e-02	1.128131e-01	3.964510e+01
1.750986e-02	1.125461e-01	3.975764e+01
1.740676e-02	1.118834e-01	3.986953e+01
1.737569e-02	1.116838e-01	3.998121e+01
1.734313e-02	1.114745e-01	4.009268e+01
1.732872e-02	1.113818e-01	4.020407e+01
1.729678e-02	1.111766e-01	4.031524e+01
1.724047e-02	1.108146e-01	4.042606e+01
1.722095e-02	1.106892e-01	4.053675e+01
1.716193e-02	1.103098e-01	4.064706e+01
1.714346e-02	1.101911e-01	4.075725e+01
1.707618e-02	1.097586e-01	4.086701e+01
1.701010e-02	1.093339e-01	4.097634e+01
1.698541e-02	1.091752e-01	4.108551e+01
1.696984e-02	1.090751e-01	4.119459e+01
1.694647e-02	1.089249e-01	4.130351e+01
1.687694e-02	1.084780e-01	4.141199e+01
1.683914e-02	1.082350e-01	4.152023e+01
1.681396e-02	1.080732e-01	4.162830e+01
1.675234e-02	1.076771e-01	4.173598e+01
1.674520e-02	1.076312e-01	4.184361e+01
1.671580e-02	1.074422e-01	4.195105e+01
1.666585e-02	1.071212e-01	4.205817e+01
1.664297e-02	1.069741e-01	4.216515e+01
1.660461e-02	1.067276e-01	4.227187e+01
1.657187e-02	1.065172e-01	4.237839e+01
1.653685e-02	1.062920e-01	4.248468e+01
1.649934e-02	1.060509e-01	4.259073e+01
1.645799e-02	1.057851e-01	4.269652e+01
1.640922e-02	1.054717e-01	4.280199e+01
1.637594e-02	1.052578e-01	4.290725e+01
1.631661e-02	1.048764e-01	4.301213e+01
1.629336e-02	1.047270e-01	4.311685e+01
1.626397e-02	1.045381e-01	4.322139e+01
1.625179e-02	1.044598e-01	4.332585e+01
1.619642e-02	1.041039e-01	4.342995e+01
1.616435e-02	1.038978e-01	4.353385e+01
1.612222e-02	1.036270e-01	4.363748e+01
1.604949e-02	1.031595e-01	4.374064e+01
1.603407e-02	1.030603e-01	4.384370e+01
1.593120e-02	1.023991e-01	4.394610e+01
1.592179e-02	1.023386e-01	4.404844e+01
1.591473e-02	1.022933e-01	4.415073e+01
1.583773e-02	1.017984e-01	4.425253e+01
1.582159e-02	1.016946e-01	4.435422e+01
1.581217e-02	1.016341e-01	4.445586e+01
1.580655e-02	1.015979e-01	4.455745e+01
1.573365e-02	1.011294e-01	4.465858e+01
1.571910e-02	1.010359e-01	4.475962e+01
1.565681e-02	1.006355e-01	4.486026e+01
1.562948e-02	1.004598e-01	4.496072e+01
1.561517e-02	1.003678e-01	4.506108e+01
1.559105e-02	1.002128e-01	4.516130e+01
1.555340e-02	9.997083e-02	4.526127e+01
1.552511e-02	9.978897e-02	4.536106e+01
1.548787e-02	9.954962e-02	4.546061e+01
1.546120e-02	9.937819e-02	4.555998e+01
1.543613e-02	9.921707e-02	4.565920e+01
1.539225e-02	9.893498e-02	4.575814e+01
1.538257e-02	9.887280e-02	4.585701e+01
1.532399e-02	9.849627e-02	4.595550e+01
1.528188e-02	9.822560e-02	4.605373e+01
1.525422e-02	9.804784e-02	4.615178e+01
1.523189e-02	9.790431e-02	4.624968e+01
1.520498e-02	9.773133e-02	4.634741e+01
1.516996e-02	9.750622e-02	4.644492e+01
1.515158e-02	9.738806e-02	4.654231e+01
1.511981e-02	9.718388e-02	4.663949e+01
1.508741e-02	9.697562e-02	4.673647e+01
1.503951e-02	9.666774e-02	4.683314e+01
1.502018e-02	9.654352e-02	4.692968e+01
1.500928e-02	9.647345e-02	4.702615e+01
1.498566e-02	9.632160e-02	4.712247e+01
1.496010e-02	9.615733e-02	4.721863e+01
1.490898e-02	9.582873e-02	4.731446e+01
1.490393e-02	9.579630e-02	4.741026e+01
1.485311e-02	9.546964e-02	4.750573e+01
1.480807e-02	9.518014e-02	4.760091e+01
1.480717e-02	9.517433e-02	4.769608e+01
1.477612e-02	9.497476e-02	4.779105e+01
1.470867e-02	9.454126e-02	4.788560e+01
1.469426e-02	9.444863e-02	4.798004e+01
1.467038e-02	9.429516e-02	4.807434e+01
1.465918e-02	9.422317e-02	4.816856e+01
1.464704e-02	9.414514e-02	4.826271e+01
1.461132e-02	9.391549e-02	4.835662e+01
1.455825e-02	9.357442e-02	4.845020e+01
1.451231e-02	9.327913e-02	4.854348e+01
1.449303e-02	9.315520e-02	4.863663e+01
1.446899e-02	9.300070e-02	4.872963e+01
1.444006e-02	9.281473e-02	4.882245e+01
1.443479e-02	9.278087e-02	4.891523e+01
1.440454e-02	9.258643e-02	4.900782e+01
1.437510e-02	9.239721e-02	4.910021e+01
1.434739e-02	9.221906e-02	4.919243e+01
1.432357e-02	9.206595e-02	4.928450e+01
1.428568e-02	9.182246e-02	4.937632e+01
1.424821e-02	9.158159e-02	4.946790e+01
1.421790e-02	9.138677e-02	4.955929e+01
1.420610e-02	9.131092e-02	4.965060e+01
1.416538e-02	9.104919e-02	4.974165e+01
1.411231e-02	9.070811e-02	4.983236e+01
1.408783e-02	9.055072e-02	4.992291e+01
1.406457e-02	9.040125e-02	5.001331e+01
1.404997e-02	9.030739e-02	5.010362e+01
1.404525e-02	9.027704e-02	5.019389e+01
1.402930e-02	9.017456e-02	5.028407e+01
1.398868e-02	8.991347e-02	5.037398e+01
1.395861e-02	8.972014e-02	5.046370e+01
1.392637e-02	8.951295e-02	5.055321e+01
1.389996e-02	8.934320e-02	5.064256e+01
1.386430e-02	8.911396e-02	5.073167e+01
1.383762e-02	8.894247e-02	5.082061e+01
1.381342e-02	8.878695e-02	5.090940e+01
1.378816e-02	8.862458e-02	5.099803e+01
1.377216e-02	8.852173e-02	5.108655e+01
1.373679e-02	8.829438e-02	5.117484e+01
1.371117e-02	8.812970e-02	5.126297e+01
1.369258e-02	8.801024e-02	5.135098e+01
1.366710e-02	8.784643e-02	5.143883e+01
1.365016e-02	8.773757e-02	5.152657e+01
1.363479e-02	8.763879e-02	5.161420e+01
1.359675e-02	8.739429e-02	5.170160e+01
1.357609e-02	8.726147e-02	5.178886e+01
1.355913e-02	8.715247e-02	5.187601e+01
1.352979e-02	8.696388e-02	5.196298e+01
1.350793e-02	8.682338e-02	5.204980e+01
1.348129e-02	8.665215e-02	5.213645e+01
1.346247e-02	8.653121e-02	5.222298e+01
1.342380e-02	8.628261e-02	5.230927e+01
1.340370e-02	8.615343e-02	5.239542e+01
1.339385e-02	8.609011e-02	5.248151e+01
1.337100e-02	8.594326e-02	5.256745e+01
1.334796e-02	8.579519e-02	5.265325e+01
1.330090e-02	8.549270e-02	5.273874e+01
1.327831e-02	8.534746e-02	5.282409e+01
1.325375e-02	8.518965e-02	5.290928e+01
1.323706e-02	8.508236e-02	5.299436e+01
1.318968e-02	8.477784e-02	5.307914e+01
1.317221e-02	8.466550e-02	5.316380e+01
1.315618e-02	8.456246e-02	5.324837e+01
1.312139e-02	8.433889e-02	5.333270e+01
1.310973e-02	8.426394e-02	5.341697e+01
1.307976e-02	8.407132e-02	5.350104e+01
1.305883e-02	8.393672e-02	5.358498e+01
1.303584e-02	8.378901e-02	5.366877e+01
1.300357e-02	8.358158e-02	5.375235e+01
1.297279e-02	8.338371e-02	5.383573e+01
1.294360e-02	8.319611e-02	5.391893e+01
1.293879e-02	8.316521e-02	5.400209e+01
1.291568e-02	8.301668e-02	5.408511e+01
1.289727e-02	8.289829e-02	5.416801e+01
1.287585e-02	8.276061e-02	5.425077e+01
1.283537e-02	8.250045e-02	5.433327e+01
1.279607e-02	8.224783e-02	5.441552e+01
1.278566e-02	8.218093e-02	5.449770e+01
1.276522e-02	8.204954e-02	5.457975e+01
1.274823e-02	8.194033e-02	5.466169e+01
1.273616e-02	8.186277e-02	5.474355e+01
1.270403e-02	8.165625e-02	5.482521e+01
1.268230e-02	8.151657e-02	5.490672e+01
1.266640e-02	8.141440e-02	5.498814e+01
1.264713e-02	8.129053e-02	5.506943e+01
1.262600e-02	8.115469e-02	5.515058e+01
1.261569e-02	8.108841e-02	5.523167e+01
1.258773e-02	8.090871e-02	5.531258e+01
1.255150e-02	8.067583e-02	5.539325e+01
1.253062e-02	8.054165e-02	5.547380e+01
1.251432e-02	8.043688e-02	5.555423e+01
1.250051e-02	8.034811e-02	5.563458e+01
1.248038e-02	8.021871e-02	5.571480e+01
1.245159e-02	8.003364e-02	5.579483e+01
1.243599e-02	7.993341e-02	5.587477e+01
1.240566e-02	7.973845e-02	5.595451e+01
1.239565e-02	7.967412e-02	5.603418e+01
1.235571e-02	7.941739e-02	5.611360e+01
1.233310e-02	7.927207e-02	5.619287e+01
1.231012e-02	7.912436e-02	5.627199e+01
1.229623e-02	7.903511e-02	5.635103e+01
1.227940e-02	7.892689e-02	5.642996e+01
1.225791e-02	7.878876e-02	5.650874e+01
1.223335e-02	7.863091e-02	5.658738e+01
1.220055e-02	7.842009e-02	5.666580e+01
1.219411e-02	7.837867e-02	5.674417e+01
1.217895e-02	7.828126e-02	5.682246e+01
1.216037e-02	7.816184e-02	5.690062e+01
1.212258e-02	7.791891e-02	5.697854e+01
1.210334e-02	7.779528e-02	5.705633e+01
1.207772e-02	7.763060e-02	5.713396e+01
1.206003e-02	7.751686e-02	5.721148e+01
1.202531e-02	7.729372e-02	5.728877e+01
1.200101e-02	7.713755e-02	5.736591e+01
1.198871e-02	7.705848e-02	5.744297e+01
1.195713e-02	7.685549e-02	5.751982e+01
1.194985e-02	7.680870e-02	5.759663e+01
1.193458e-02	7.671052e-02	5.767334e+01
1.188772e-02	7.640934e-02	5.774975e+01
1.186893e-02	7.628856e-02	5.782604e+01
1.184877e-02	7.615899e-02	5.790220e+01
1.183453e-02	7.606747e-02	5.797827e+01
1.181748e-02	7.595784e-02	5.805423e+01
1.178187e-02	7.572896e-02	5.812995e+01
1.176569e-02	7.562497e-02	5.820558e+01
1.175334e-02	7.554561e-02	5.828112e+01
1.173148e-02	7.540513e-02	5.835653e+01
1.171496e-02	7.529892e-02	5.843183e+01
1.170920e-02	7.526190e-02	5.850709e+01
1.169194e-02	7.515095e-02	5.858224e+01
1.165998e-02	7.494551e-02	5.865719e+01
1.163794e-02	7.480389e-02	5.873199e+01
1.163021e-02	7.475417e-02	5.880675e+01
1.161231e-02	7.463913e-02	5.888138e+01
1.158085e-02	7.443694e-02	5.895582e+01
1.157661e-02	7.440967e-02	5.903023e+01
1.155964e-02	7.430055e-02	5.910453e+01
1.154623e-02	7.421437e-02	5.917875e+01
1.150643e-02	7.395859e-02	5.925270e+01
1.149001e-02	7.385300e-02	5.932656e+01
1.146302e-02	7.367955e-02	5.940024e+01
1.145366e-02	7.361938e-02	5.947386e+01
1.142948e-02	7.346394e-02	5.954732e+01
1.141275e-02	7.335646e-02	5.962068e+01
1.139407e-02	7.323637e-02	5.969391e+01
1.134163e-02	7.289929e-02	5.976681e+01
1.132591e-02	7.279829e-02	5.983961e+01
1.131081e-02	7.270124e-02	5.991231e+01
1.130740e-02	7.267928e-02	5.998499e+01
1.128472e-02	7.253349e-02	6.005752e+01
1.126491e-02	7.240620e-02	6.012993e+01
1.125483e-02	7.234141e-02	6.020227e+01
1.124135e-02	7.225472e-02	6.027453e+01
1.121860e-02	7.210850e-02	6.034664e+01
1.118175e-02	7.187163e-02	6.041851e+01
1.116511e-02	7.176468e-02	6.049027e+01
1.115236e-02	7.168275e-02	6.056195e+01
1.111927e-02	7.147006e-02	6.063342e+01
1.109822e-02	7.133474e-02	6.070476e+01
1.109259e-02	7.129860e-02	6.077606e+01
1.107576e-02	7.119038e-02	6.084725e+01
1.105668e-02	7.106775e-02	6.091832e+01
1.103943e-02	7.095690e-02	6.098927e+01
1.100185e-02	7.071536e-02	6.105999e+01
1.099362e-02	7.066246e-02	6.113065e+01
1.098271e-02	7.059232e-02	6.120124e+01
1.096222e-02	7.046063e-02	6.127170e+01
1.094214e-02	7.033155e-02	6.134204e+01
1.092150e-02	7.019887e-02	6.141223e+01
1.090403e-02	7.008659e-02	6.148232e+01
1.088247e-02	6.994803e-02	6.155227e+01
1.086679e-02	6.984721e-02	6.162212e+01
1.084644e-02	6.971644e-02	6.169183e+01
1.083295e-02	6.962974e-02	6.176146e+01
1.082456e-02	6.957577e-02	6.183104e+01
1.077340e-02	6.924698e-02	6.190029e+01
1.077129e-02	6.923339e-02	6.196952e+01
1.075968e-02	6.915875e-02	6.203868e+01
1.073102e-02	6.897454e-02	6.210765e+01
1.072156e-02	6.891373e-02	6.217657e+01
1.070370e-02	6.879895e-02	6.224536e+01
1.069352e-02	6.873355e-02	6.231410e+01
1.068120e-02	6.865434e-02	6.238275e+01
1.064391e-02	6.841467e-02	6.245117e+01
1.062059e-02	6.826478e-02	6.251943e+01
1.061578e-02	6.823384e-02	6.258767e+01
1.059987e-02	6.813161e-02	6.265580e+01
1.058885e-02	6.806074e-02	6.272386e+01
1.056401e-02	6.790107e-02	6.279176e+01
1.055129e-02	6.781935e-02	6.285958e+01
1.053522e-02	6.771604e-02	6.292729e+01
1.050715e-02	6.753561e-02	6.299483e+01
1.049860e-02	6.748068e-02	6.306231e+01
1.046917e-02	6.729152e-02	6.312960e+01
1.045902e-02	6.722626e-02	6.319683e+01
1.043666e-02	6.708251e-02	6.326391e+01
1.040924e-02	6.690626e-02	6.333082e+01
1.038087e-02	6.672394e-02	6.339754e+01
1.037948e-02	6.671500e-02	6.346426e+01
1.035585e-02	6.656310e-02	6.353082e+01
1.034386e-02	6.648604e-02	6.359731e+01
1.034126e-02	6.646933e-02	6.366377e+01
1.030191e-02	6.621640e-02	6.372999e+01
1.028355e-02	6.609837e-02	6.379609e+01
1.026861e-02	6.600238e-02	6.386209e+01
1.025555e-02	6.591845e-02	6.392801e+01
1.023636e-02	6.579508e-02	6.399381e+01
1.021202e-02	6.563863e-02	6.405944e+01
1.019608e-02	6.553617e-02	6.412498e+01
1.017304e-02	6.538810e-02	6.419037e+01
1.016598e-02	6.534274e-02	6.425571e+01
1.013744e-02	6.515924e-02	6.432087e+01
1.012502e-02	6.507944e-02	6.438595e+01
1.011072e-02	6.498750e-02	6.445094e+01
1.009148e-02	6.486384e-02	6.451580e+01
1.008013e-02	6.479092e-02	6.458059e+01
1.007214e-02	6.473952e-02	6.464533e+01
1.004787e-02	6.458356e-02	6.470992e+01
1.004432e-02	6.456072e-02	6.477448e+01
1.001401e-02	6.436589e-02	6.483884e+01
9.997497e-03	6.425977e-02	6.490310e+01
9.985671e-03	6.418376e-02	6.496729e+01
9.977933e-03	6.413402e-02	6.503142e+01
9.949061e-03	6.394845e-02	6.509537e+01
9.939479e-03	6.388686e-02	6.515925e+01
9.921139e-03	6.376898e-02	6.522302e+01
9.905923e-03	6.367117e-02	6.528669e+01
9.900435e-03	6.363590e-02	6.535033e+01
9.870365e-03	6.344262e-02	6.541377e+01
9.862916e-03	6.339474e-02	6.547717e+01
9.843710e-03	6.327129e-02	6.554044e+01
9.826335e-03	6.315962e-02	6.560360e+01
9.801015e-03	6.299687e-02	6.566660e+01
9.782433e-03	6.287743e-02	6.572947e+01
9.765462e-03	6.276835e-02	6.579224e+01
9.737427e-03	6.258815e-02	6.585483e+01
9.719389e-03	6.247221e-02	6.591730e+01
9.708176e-03	6.240014e-02	6.597970e+01
9.695765e-03	6.232036e-02	6.604202e+01
9.682385e-03	6.223437e-02	6.610426e+01
9.673924e-03	6.217998e-02	6.616644e+01
9.657048e-03	6.207151e-02	6.622851e+01
9.629502e-03	6.189446e-02	6.629040e+01
9.625168e-03	6.186660e-02	6.635227e+01
9.611050e-03	6.177585e-02	6.641405e+01
9.596898e-03	6.168489e-02	6.647573e+01
9.571192e-03	6.151966e-02	6.653725e+01
9.561726e-03	6.145882e-02	6.659871e+01
9.540287e-03	6.132102e-02	6.666003e+01
9.531628e-03	6.126536e-02	6.672129e+01
9.513123e-03	6.114642e-02	6.678244e+01
9.498646e-03	6.105337e-02	6.684349e+01
9.472797e-03	6.088722e-02	6.690438e+01
9.463891e-03	6.082998e-02	6.696521e+01
9.450901e-03	6.074648e-02	6.702596e+01
9.442177e-03	6.069041e-02	6.708665e+01
9.408384e-03	6.047320e-02	6.714712e+01
9.403167e-03	6.043967e-02	6.720756e+01
9.389843e-03	6.035402e-02	6.726792e+01
9.384045e-03	6.031676e-02	6.732823e+01
9.364647e-03	6.019208e-02	6.738842e+01
9.354804e-03	6.012881e-02	6.744855e+01
9.333889e-03	5.999438e-02	6.750855e+01
9.316419e-03	5.988209e-02	6.756843e+01
9.300746e-03	5.978135e-02	6.762821e+01
9.274855e-03	5.961493e-02	6.768783e+01
9.259388e-03	5.951552e-02	6.774734e+01
9.250084e-03	5.945571e-02	6.780680e+01
9.238434e-03	5.938083e-02	6.786618e+01
9.229056e-03	5.932055e-02	6.792550e+01
9.205860e-03	5.917146e-02	6.798467e+01
9.192682e-03	5.908675e-02	6.804376e+01
9.180548e-03	5.900876e-02	6.810277e+01
9.166526e-03	5.891864e-02	6.816168e+01
9.142703e-03	5.876551e-02	6.822045e+01
9.138457e-03	5.873822e-02	6.827919e+01
9.134064e-03	5.870998e-02	6.833790e+01
9.108197e-03	5.854372e-02	6.839644e+01
9.086359e-03	5.840336e-02	6.845485e+01
9.079136e-03	5.835693e-02	6.851320e+01
9.052873e-03	5.818812e-02	6.857139e+01
9.051687e-03	5.818050e-02	6.862957e+01
9.024044e-03	5.800282e-02	6.868757e+01
9.008938e-03	5.790573e-02	6.874548e+01
8.998877e-03	5.784106e-02	6.880332e+01
8.979064e-03	5.771371e-02	6.886103e+01
8.966002e-03	5.762975e-02	6.891866e+01
8.958991e-03	5.758469e-02	6.897625e+01
8.937959e-03	5.744950e-02	6.903370e+01
8.925319e-03	5.736826e-02	6.909107e+01
8.918138e-03	5.732210e-02	6.914839e+01
8.900930e-03	5.721149e-02	6.920560e+01
8.897188e-03	5.718744e-02	6.926279e+01
8.876746e-03	5.705605e-02	6.931984e+01
8.866441e-03	5.698981e-02	6.937683e+01
8.858388e-03	5.693805e-02	6.943377e+01
8.838105e-03	5.680768e-02	6.949058e+01
8.813815e-03	5.665156e-02	6.954723e+01
8.803014e-03	5.658213e-02	6.960381e+01
8.795186e-03	5.653181e-02	6.966034e+01
8.785506e-03	5.646959e-02	6.971681e+01
8.762011e-03	5.631858e-02	6.977313e+01
8.745916e-03	5.621513e-02	6.982935e+01
8.737138e-03	5.615871e-02	6.988551e+01
8.719102e-03	5.604278e-02	6.994155e+01
8.696522e-03	5.589765e-02	6.999745e+01
8.693700e-03	5.587951e-02	7.005333e+01
8.678550e-03	5.578213e-02	7.010911e+01
8.666579e-03	5.570518e-02	7.016481e+01
8.662159e-03	5.567677e-02	7.022049e+01
8.637824e-03	5.552036e-02	7.027601e+01
8.626883e-03	5.545003e-02	7.033146e+01
8.615722e-03	5.537830e-02	7.038684e+01
8.600682e-03	5.528162e-02	7.044212e+01
8.580347e-03	5.515092e-02	7.049727e+01
8.559762e-03	5.501861e-02	7.055229e+01
