eigenvalue	percentage of variance	cumulative percentage of variance
1.833562e-02	1.178213e-01	3.738879e+01
1.830543e-02	1.176273e-01	3.750641e+01
1.824958e-02	1.172684e-01	3.762368e+01
1.822261e-02	1.170951e-01	3.774078e+01
1.817169e-02	1.167679e-01	3.785754e+01
1.811980e-02	1.164344e-01	3.797398e+01
1.808753e-02	1.162271e-01	3.809021e+01
1.803630e-02	1.158979e-01	3.820610e+01
1.799966e-02	1.156624e-01	3.832177e+01
1.794293e-02	1.152980e-01	3.843706e+01
1.787511e-02	1.148622e-01	3.855193e+01
1.780267e-02	1.143966e-01	3.866632e+01
1.771544e-02	1.138361e-01	3.878016e+01
1.771042e-02	1.138038e-01	3.889396e+01
1.760880e-02	1.131509e-01	3.900711e+01
1.758866e-02	1.130214e-01	3.912014e+01
1.757507e-02	1.129342e-01	3.923307e+01
1.750728e-02	1.124985e-01	3.934557e+01
1.749963e-02	1.124494e-01	3.945802e+01
1.742810e-02	1.119897e-01	3.957001e+01
1.738264e-02	1.116976e-01	3.968171e+01
1.737114e-02	1.116237e-01	3.979333e+01
1.728213e-02	1.110518e-01	3.990438e+01
1.726522e-02	1.109431e-01	4.001532e+01
1.722204e-02	1.106656e-01	4.012599e+01
1.721185e-02	1.106001e-01	4.023659e+01
1.712264e-02	1.100269e-01	4.034662e+01
1.710808e-02	1.099333e-01	4.045655e+01
1.707613e-02	1.097280e-01	4.056628e+01
1.705572e-02	1.095969e-01	4.067587e+01
1.701080e-02	1.093082e-01	4.078518e+01
1.696875e-02	1.090380e-01	4.089422e+01
1.695150e-02	1.089272e-01	4.100315e+01
1.691956e-02	1.087219e-01	4.111187e+01
1.682298e-02	1.081014e-01	4.121997e+01
1.677901e-02	1.078188e-01	4.132779e+01
1.671784e-02	1.074257e-01	4.143522e+01
1.666996e-02	1.071180e-01	4.154233e+01
1.666158e-02	1.070642e-01	4.164940e+01
1.662290e-02	1.068156e-01	4.175621e+01
1.660717e-02	1.067146e-01	4.186293e+01
1.658363e-02	1.065633e-01	4.196949e+01
1.653907e-02	1.062770e-01	4.207577e+01
1.647695e-02	1.058778e-01	4.218165e+01
1.644820e-02	1.056930e-01	4.228734e+01
1.641404e-02	1.054736e-01	4.239281e+01
1.640341e-02	1.054052e-01	4.249822e+01
1.632722e-02	1.049157e-01	4.260313e+01
1.629602e-02	1.047152e-01	4.270785e+01
1.626508e-02	1.045164e-01	4.281237e+01
1.623431e-02	1.043186e-01	4.291668e+01
1.619553e-02	1.040694e-01	4.302075e+01
1.617806e-02	1.039572e-01	4.312471e+01
1.612812e-02	1.036363e-01	4.322835e+01
1.608826e-02	1.033802e-01	4.333173e+01
1.605399e-02	1.031600e-01	4.343489e+01
1.598972e-02	1.027469e-01	4.353763e+01
1.597716e-02	1.026663e-01	4.364030e+01
1.594676e-02	1.024709e-01	4.374277e+01
1.593337e-02	1.023849e-01	4.384516e+01
1.589601e-02	1.021448e-01	4.394730e+01
1.588403e-02	1.020678e-01	4.404937e+01
1.584850e-02	1.018395e-01	4.415121e+01
1.584500e-02	1.018170e-01	4.425303e+01
1.580017e-02	1.015290e-01	4.435455e+01
1.575564e-02	1.012428e-01	4.445580e+01
1.572033e-02	1.010159e-01	4.455681e+01
1.568569e-02	1.007933e-01	4.465761e+01
1.565912e-02	1.006226e-01	4.475823e+01
1.560487e-02	1.002740e-01	4.485850e+01
1.557362e-02	1.000732e-01	4.495858e+01
1.553839e-02	9.984682e-02	4.505842e+01
1.551796e-02	9.971555e-02	4.515814e+01
1.546079e-02	9.934817e-02	4.525749e+01
1.542670e-02	9.912908e-02	4.535662e+01
1.539790e-02	9.894405e-02	4.545556e+01
1.536033e-02	9.870263e-02	4.555426e+01
1.535910e-02	9.869473e-02	4.565296e+01
1.530484e-02	9.834602e-02	4.575130e+01
1.528325e-02	9.820730e-02	4.584951e+01
1.523615e-02	9.790464e-02	4.594742e+01
1.521896e-02	9.779418e-02	4.604521e+01
1.516999e-02	9.747953e-02	4.614269e+01
1.514357e-02	9.730975e-02	4.624000e+01
1.509895e-02	9.702303e-02	4.633702e+01
1.506163e-02	9.678322e-02	4.643380e+01
1.502538e-02	9.655030e-02	4.653036e+01
1.499395e-02	9.634831e-02	4.662670e+01
1.497641e-02	9.623563e-02	4.672294e+01
1.492143e-02	9.588231e-02	4.681882e+01
1.490562e-02	9.578071e-02	4.691460e+01
1.489567e-02	9.571681e-02	4.701032e+01
1.487302e-02	9.557127e-02	4.710589e+01
1.481689e-02	9.521057e-02	4.720110e+01
1.478854e-02	9.502837e-02	4.729613e+01
1.477042e-02	9.491199e-02	4.739104e+01
1.474646e-02	9.475798e-02	4.748580e+01
1.472583e-02	9.462543e-02	4.758042e+01
1.470980e-02	9.452245e-02	4.767495e+01
1.468002e-02	9.433109e-02	4.776928e+01
1.464302e-02	9.409330e-02	4.786337e+01
1.459779e-02	9.380267e-02	4.795717e+01
1.459157e-02	9.376274e-02	4.805094e+01
1.454978e-02	9.349419e-02	4.814443e+01
1.452638e-02	9.334378e-02	4.823777e+01
1.448262e-02	9.306262e-02	4.833084e+01
1.444767e-02	9.283804e-02	4.842368e+01
1.443275e-02	9.274217e-02	4.851642e+01
1.441806e-02	9.264773e-02	4.860907e+01
1.439689e-02	9.251172e-02	4.870158e+01
1.435661e-02	9.225291e-02	4.879383e+01
1.432195e-02	9.203019e-02	4.888586e+01
1.429709e-02	9.187043e-02	4.897773e+01
1.426999e-02	9.169632e-02	4.906943e+01
1.422603e-02	9.141380e-02	4.916084e+01
1.420839e-02	9.130049e-02	4.925214e+01
1.420481e-02	9.127745e-02	4.934342e+01
1.419525e-02	9.121605e-02	4.943463e+01
1.413334e-02	9.081824e-02	4.952545e+01
1.412705e-02	9.077776e-02	4.961623e+01
1.407471e-02	9.044148e-02	4.970667e+01
1.405594e-02	9.032082e-02	4.979699e+01
1.405198e-02	9.029540e-02	4.988729e+01
1.401246e-02	9.004148e-02	4.997733e+01
1.399623e-02	8.993716e-02	5.006727e+01
1.396870e-02	8.976026e-02	5.015703e+01
1.394408e-02	8.960205e-02	5.024663e+01
1.393480e-02	8.954245e-02	5.033617e+01
1.391012e-02	8.938385e-02	5.042556e+01
1.387271e-02	8.914342e-02	5.051470e+01
1.383782e-02	8.891924e-02	5.060362e+01
1.378938e-02	8.860797e-02	5.069223e+01
1.378225e-02	8.856214e-02	5.078079e+01
1.372728e-02	8.820892e-02	5.086900e+01
1.370852e-02	8.808837e-02	5.095709e+01
1.369263e-02	8.798626e-02	5.104507e+01
1.367943e-02	8.790147e-02	5.113297e+01
1.365344e-02	8.773443e-02	5.122071e+01
1.363121e-02	8.759163e-02	5.130830e+01
1.362229e-02	8.753432e-02	5.139583e+01
1.356515e-02	8.716713e-02	5.148300e+01
1.355445e-02	8.709838e-02	5.157010e+01
1.351419e-02	8.683964e-02	5.165694e+01
1.349011e-02	8.668496e-02	5.174362e+01
1.347045e-02	8.655860e-02	5.183018e+01
1.343259e-02	8.631529e-02	5.191650e+01
1.342532e-02	8.626857e-02	5.200277e+01
1.337760e-02	8.596198e-02	5.208873e+01
1.337132e-02	8.592161e-02	5.217465e+01
1.334431e-02	8.574804e-02	5.226040e+01
1.333594e-02	8.569426e-02	5.234609e+01
1.328710e-02	8.538042e-02	5.243147e+01
1.326819e-02	8.525892e-02	5.251673e+01
1.323806e-02	8.506531e-02	5.260180e+01
1.323480e-02	8.504434e-02	5.268684e+01
1.317381e-02	8.465245e-02	5.277149e+01
1.314726e-02	8.448183e-02	5.285598e+01
1.313812e-02	8.442309e-02	5.294040e+01
1.311715e-02	8.428839e-02	5.302469e+01
1.308126e-02	8.405773e-02	5.310874e+01
1.306708e-02	8.396661e-02	5.319271e+01
1.305468e-02	8.388692e-02	5.327660e+01
1.304093e-02	8.379857e-02	5.336040e+01
1.298819e-02	8.345967e-02	5.344386e+01
1.297050e-02	8.334600e-02	5.352720e+01
1.294181e-02	8.316165e-02	5.361036e+01
1.291159e-02	8.296747e-02	5.369333e+01
1.290306e-02	8.291263e-02	5.377624e+01
1.286671e-02	8.267910e-02	5.385892e+01
1.285311e-02	8.259169e-02	5.394152e+01
1.285021e-02	8.257305e-02	5.402409e+01
1.280660e-02	8.229285e-02	5.410638e+01
1.278174e-02	8.213307e-02	5.418851e+01
1.274911e-02	8.192340e-02	5.427044e+01
1.272538e-02	8.177094e-02	5.435221e+01
1.270536e-02	8.164230e-02	5.443385e+01
1.268968e-02	8.154150e-02	5.451539e+01
1.266281e-02	8.136888e-02	5.459676e+01
1.265087e-02	8.129214e-02	5.467805e+01
1.261763e-02	8.107853e-02	5.475913e+01
1.259096e-02	8.090717e-02	5.484004e+01
1.257345e-02	8.079467e-02	5.492083e+01
1.254455e-02	8.060897e-02	5.500144e+01
1.253956e-02	8.057689e-02	5.508202e+01
1.251548e-02	8.042212e-02	5.516244e+01
1.249319e-02	8.027892e-02	5.524272e+01
1.245433e-02	8.002917e-02	5.532275e+01
1.240881e-02	7.973669e-02	5.540249e+01
1.239880e-02	7.967238e-02	5.548216e+01
1.238774e-02	7.960134e-02	5.556176e+01
1.236609e-02	7.946219e-02	5.564122e+01
1.234837e-02	7.934832e-02	5.572057e+01
1.232009e-02	7.916661e-02	5.579974e+01
1.231619e-02	7.914152e-02	5.587888e+01
1.225056e-02	7.871979e-02	5.595760e+01
1.224166e-02	7.866263e-02	5.603626e+01
1.222200e-02	7.853631e-02	5.611480e+01
1.220771e-02	7.844446e-02	5.619324e+01
1.218043e-02	7.826915e-02	5.627151e+01
1.217127e-02	7.821029e-02	5.634972e+01
1.215363e-02	7.809696e-02	5.642782e+01
1.212476e-02	7.791142e-02	5.650573e+01
1.212163e-02	7.789133e-02	5.658362e+01
1.209057e-02	7.769176e-02	5.666131e+01
1.207413e-02	7.758613e-02	5.673890e+01
1.206238e-02	7.751059e-02	5.681641e+01
1.204876e-02	7.742310e-02	5.689383e+01
1.203341e-02	7.732442e-02	5.697116e+01
1.199094e-02	7.705153e-02	5.704821e+01
1.197735e-02	7.696423e-02	5.712517e+01
1.193573e-02	7.669676e-02	5.720187e+01
1.192251e-02	7.661184e-02	5.727848e+01
1.190720e-02	7.651344e-02	5.735499e+01
1.189455e-02	7.643217e-02	5.743143e+01
1.186576e-02	7.624714e-02	5.750767e+01
1.184181e-02	7.609325e-02	5.758377e+01
1.181872e-02	7.594490e-02	5.765971e+01
1.179819e-02	7.581297e-02	5.773553e+01
1.177839e-02	7.568577e-02	5.781121e+01
1.173968e-02	7.543700e-02	5.788665e+01
1.172984e-02	7.537378e-02	5.796202e+01
1.169768e-02	7.516712e-02	5.803719e+01
1.168982e-02	7.511661e-02	5.811231e+01
1.166915e-02	7.498376e-02	5.818729e+01
1.164135e-02	7.480512e-02	5.826209e+01
1.163330e-02	7.475341e-02	5.833685e+01
1.161396e-02	7.462914e-02	5.841148e+01
1.159831e-02	7.452856e-02	5.848601e+01
1.157147e-02	7.435611e-02	5.856036e+01
1.155157e-02	7.422820e-02	5.863459e+01
1.154058e-02	7.415762e-02	5.870875e+01
1.153171e-02	7.410063e-02	5.878285e+01
1.152285e-02	7.404371e-02	5.885689e+01
1.149756e-02	7.388119e-02	5.893077e+01
1.147626e-02	7.374432e-02	5.900452e+01
1.145639e-02	7.361663e-02	5.907813e+01
1.144222e-02	7.352560e-02	5.915166e+01
1.141854e-02	7.337341e-02	5.922503e+01
1.139871e-02	7.324598e-02	5.929828e+01
1.138054e-02	7.312920e-02	5.937141e+01
1.136461e-02	7.302688e-02	5.944443e+01
1.135990e-02	7.299660e-02	5.951743e+01
1.132894e-02	7.279768e-02	5.959023e+01
1.127903e-02	7.247697e-02	5.966271e+01
1.125923e-02	7.234974e-02	5.973506e+01
1.124331e-02	7.224744e-02	5.980730e+01
1.121995e-02	7.209734e-02	5.987940e+01
1.118400e-02	7.186629e-02	5.995127e+01
1.118071e-02	7.184516e-02	6.002311e+01
1.116483e-02	7.174313e-02	6.009486e+01
1.114753e-02	7.163197e-02	6.016649e+01
1.113475e-02	7.154985e-02	6.023804e+01
1.111312e-02	7.141085e-02	6.030945e+01
1.109428e-02	7.128976e-02	6.038074e+01
1.108990e-02	7.126163e-02	6.045200e+01
1.105834e-02	7.105886e-02	6.052306e+01
1.105236e-02	7.102038e-02	6.059408e+01
1.102101e-02	7.081897e-02	6.066490e+01
1.100430e-02	7.071156e-02	6.073561e+01
1.099362e-02	7.064297e-02	6.080625e+01
1.096132e-02	7.043541e-02	6.087669e+01
1.095401e-02	7.038841e-02	6.094708e+01
1.093749e-02	7.028226e-02	6.101736e+01
1.092019e-02	7.017110e-02	6.108753e+01
1.089395e-02	7.000249e-02	6.115753e+01
1.087193e-02	6.986097e-02	6.122739e+01
1.085370e-02	6.974386e-02	6.129714e+01
1.084821e-02	6.970858e-02	6.136685e+01
1.082295e-02	6.954628e-02	6.143639e+01
1.080848e-02	6.945327e-02	6.150584e+01
1.077795e-02	6.925710e-02	6.157510e+01
1.075347e-02	6.909981e-02	6.164420e+01
1.073499e-02	6.898104e-02	6.171318e+01
1.072917e-02	6.894364e-02	6.178213e+01
1.069898e-02	6.874964e-02	6.185088e+01
1.068427e-02	6.865512e-02	6.191953e+01
1.066880e-02	6.855570e-02	6.198809e+01
1.064125e-02	6.837870e-02	6.205647e+01
1.061369e-02	6.820160e-02	6.212467e+01
1.058488e-02	6.801645e-02	6.219268e+01
1.058263e-02	6.800199e-02	6.226069e+01
1.055381e-02	6.781682e-02	6.232850e+01
1.054583e-02	6.776551e-02	6.239627e+01
1.053695e-02	6.770850e-02	6.246398e+01
1.052527e-02	6.763345e-02	6.253161e+01
1.050338e-02	6.749276e-02	6.259910e+01
1.048510e-02	6.737532e-02	6.266648e+01
1.048278e-02	6.736039e-02	6.273384e+01
1.045848e-02	6.720426e-02	6.280104e+01
1.043622e-02	6.706120e-02	6.286810e+01
1.042535e-02	6.699136e-02	6.293510e+01
1.040749e-02	6.687659e-02	6.300197e+01
1.038769e-02	6.674934e-02	6.306872e+01
1.037709e-02	6.668126e-02	6.313540e+01
1.034898e-02	6.650063e-02	6.320190e+01
1.033254e-02	6.639499e-02	6.326830e+01
1.031729e-02	6.629699e-02	6.333459e+01
1.029442e-02	6.615001e-02	6.340074e+01
1.026952e-02	6.599003e-02	6.346673e+01
1.026084e-02	6.593424e-02	6.353267e+01
1.024562e-02	6.583644e-02	6.359851e+01
1.021832e-02	6.566104e-02	6.366417e+01
1.021396e-02	6.563298e-02	6.372980e+01
1.020761e-02	6.559218e-02	6.379539e+01
1.018899e-02	6.547252e-02	6.386086e+01
1.015177e-02	6.523335e-02	6.392610e+01
1.014214e-02	6.517149e-02	6.399127e+01
1.011634e-02	6.500572e-02	6.405627e+01
1.009395e-02	6.486184e-02	6.412114e+01
1.009028e-02	6.483825e-02	6.418598e+01
1.008304e-02	6.479172e-02	6.425077e+01
1.005159e-02	6.458964e-02	6.431536e+01
1.004166e-02	6.452585e-02	6.437988e+01
1.003518e-02	6.448419e-02	6.444437e+01
1.001308e-02	6.434216e-02	6.450871e+01
9.995265e-03	6.422771e-02	6.457294e+01
9.987560e-03	6.417820e-02	6.463711e+01
9.978839e-03	6.412216e-02	6.470124e+01
9.957497e-03	6.398502e-02	6.476522e+01
9.944940e-03	6.390433e-02	6.482913e+01
9.917699e-03	6.372928e-02	6.489286e+01
9.906667e-03	6.365839e-02	6.495651e+01
9.897367e-03	6.359864e-02	6.502011e+01
9.875530e-03	6.345832e-02	6.508357e+01
9.852065e-03	6.330753e-02	6.514688e+01
9.834569e-03	6.319511e-02	6.521007e+01
9.812147e-03	6.305103e-02	6.527312e+01
9.798589e-03	6.296391e-02	6.533609e+01
9.793936e-03	6.293401e-02	6.539902e+01
9.778308e-03	6.283358e-02	6.546186e+01
9.758527e-03	6.270647e-02	6.552456e+01
9.750053e-03	6.265202e-02	6.558721e+01
9.727133e-03	6.250474e-02	6.564972e+01
9.693426e-03	6.228815e-02	6.571201e+01
9.687498e-03	6.225005e-02	6.577426e+01
9.674233e-03	6.216482e-02	6.583642e+01
9.653660e-03	6.203262e-02	6.589845e+01
9.642852e-03	6.196317e-02	6.596042e+01
9.612254e-03	6.176656e-02	6.602218e+01
9.599719e-03	6.168600e-02	6.608387e+01
9.585042e-03	6.159169e-02	6.614546e+01
9.571878e-03	6.150710e-02	6.620697e+01
9.562835e-03	6.144900e-02	6.626842e+01
9.554655e-03	6.139643e-02	6.632981e+01
9.525604e-03	6.120975e-02	6.639102e+01
9.510472e-03	6.111252e-02	6.645214e+01
9.494546e-03	6.101019e-02	6.651315e+01
9.492499e-03	6.099703e-02	6.657414e+01
9.471111e-03	6.085959e-02	6.663500e+01
9.446440e-03	6.070106e-02	6.669570e+01
9.439934e-03	6.065926e-02	6.675636e+01
9.438293e-03	6.064871e-02	6.681701e+01
9.396124e-03	6.037774e-02	6.687739e+01
9.390276e-03	6.034016e-02	6.693773e+01
9.378874e-03	6.026689e-02	6.699800e+01
9.366018e-03	6.018428e-02	6.705818e+01
9.355047e-03	6.011379e-02	6.711830e+01
9.344266e-03	6.004451e-02	6.717834e+01
9.325160e-03	5.992174e-02	6.723826e+01
9.306609e-03	5.980253e-02	6.729806e+01
9.290667e-03	5.970009e-02	6.735776e+01
9.266634e-03	5.954566e-02	6.741731e+01
9.261114e-03	5.951019e-02	6.747682e+01
9.244654e-03	5.940442e-02	6.753622e+01
9.231596e-03	5.932052e-02	6.759555e+01
9.218747e-03	5.923795e-02	6.765478e+01
9.211764e-03	5.919308e-02	6.771398e+01
9.188995e-03	5.904677e-02	6.777302e+01
9.173469e-03	5.894700e-02	6.783197e+01
9.144685e-03	5.876204e-02	6.789073e+01
9.132937e-03	5.868655e-02	6.794942e+01
9.109347e-03	5.853497e-02	6.800795e+01
9.095332e-03	5.844491e-02	6.806640e+01
9.076343e-03	5.832289e-02	6.812472e+01
9.069620e-03	5.827969e-02	6.818300e+01
9.048767e-03	5.814569e-02	6.824115e+01
9.033039e-03	5.804463e-02	6.829919e+01
9.031720e-03	5.803615e-02	6.835723e+01
9.021276e-03	5.796904e-02	6.841520e+01
8.989041e-03	5.776190e-02	6.847296e+01
8.982120e-03	5.771743e-02	6.853068e+01
8.953887e-03	5.753601e-02	6.858821e+01
8.945529e-03	5.748230e-02	6.864569e+01
8.922355e-03	5.733339e-02	6.870303e+01
8.907859e-03	5.724024e-02	6.876027e+01
8.904783e-03	5.722047e-02	6.881749e+01
8.893593e-03	5.714857e-02	6.887464e+01
8.878064e-03	5.704878e-02	6.893169e+01
8.872112e-03	5.701054e-02	6.898870e+01
8.848746e-03	5.686039e-02	6.904556e+01
8.827113e-03	5.672138e-02	6.910228e+01
8.823003e-03	5.669497e-02	6.915897e+01
8.822395e-03	5.669106e-02	6.921566e+01
8.806837e-03	5.659110e-02	6.927226e+01
8.787317e-03	5.646566e-02	6.932872e+01
8.783780e-03	5.644293e-02	6.938516e+01
8.769519e-03	5.635129e-02	6.944152e+01
8.754267e-03	5.625329e-02	6.949777e+01
8.741983e-03	5.617436e-02	6.955394e+01
8.725671e-03	5.606954e-02	6.961001e+01
8.701530e-03	5.591441e-02	6.966593e+01
8.672431e-03	5.572742e-02	6.972165e+01
8.656818e-03	5.562710e-02	6.977728e+01
8.647995e-03	5.557041e-02	6.983285e+01
8.641138e-03	5.552634e-02	6.988838e+01
8.636894e-03	5.549907e-02	6.994388e+01
8.625930e-03	5.542862e-02	6.999931e+01
8.613148e-03	5.534649e-02	7.005465e+01
8.596989e-03	5.524265e-02	7.010989e+01
8.587532e-03	5.518188e-02	7.016508e+01
8.570056e-03	5.506958e-02	7.022015e+01
8.559365e-03	5.500088e-02	7.027515e+01
8.544191e-03	5.490338e-02	7.033005e+01
8.535727e-03	5.484899e-02	7.038490e+01
