eigenvalue	percentage of variance	cumulative percentage of variance
2.194269e-02	1.409996e-01	3.089310e+01
2.188208e-02	1.406101e-01	3.103371e+01
2.169777e-02	1.394258e-01	3.117314e+01
2.166205e-02	1.391963e-01	3.131234e+01
2.162111e-02	1.389332e-01	3.145127e+01
2.147386e-02	1.379871e-01	3.158926e+01
2.132921e-02	1.370575e-01	3.172631e+01
2.129751e-02	1.368538e-01	3.186317e+01
2.117369e-02	1.360582e-01	3.199923e+01
2.105204e-02	1.352765e-01	3.213450e+01
2.098761e-02	1.348625e-01	3.226937e+01
2.088526e-02	1.342048e-01	3.240357e+01
2.087423e-02	1.341339e-01	3.253770e+01
2.076935e-02	1.334600e-01	3.267116e+01
2.070136e-02	1.330231e-01	3.280419e+01
2.062950e-02	1.325613e-01	3.293675e+01
2.060196e-02	1.323843e-01	3.306913e+01
2.055511e-02	1.320833e-01	3.320122e+01
2.043492e-02	1.313110e-01	3.333253e+01
2.030539e-02	1.304786e-01	3.346301e+01
2.021392e-02	1.298909e-01	3.359290e+01
2.017161e-02	1.296190e-01	3.372252e+01
2.012692e-02	1.293318e-01	3.385185e+01
2.010654e-02	1.292008e-01	3.398105e+01
1.998383e-02	1.284124e-01	3.410946e+01
1.991916e-02	1.279968e-01	3.423746e+01
1.989094e-02	1.278154e-01	3.436527e+01
1.985257e-02	1.275689e-01	3.449284e+01
1.983456e-02	1.274532e-01	3.462029e+01
1.974382e-02	1.268701e-01	3.474716e+01
1.968259e-02	1.264766e-01	3.487364e+01
1.956779e-02	1.257390e-01	3.499938e+01
1.951011e-02	1.253683e-01	3.512475e+01
1.941383e-02	1.247497e-01	3.524950e+01
1.937191e-02	1.244803e-01	3.537398e+01
1.934487e-02	1.243066e-01	3.549829e+01
1.929098e-02	1.239603e-01	3.562225e+01
1.924116e-02	1.236401e-01	3.574589e+01
1.917615e-02	1.232223e-01	3.586911e+01
1.912739e-02	1.229091e-01	3.599202e+01
1.900263e-02	1.221073e-01	3.611412e+01
1.895916e-02	1.218280e-01	3.623595e+01
1.890939e-02	1.215082e-01	3.635746e+01
1.889476e-02	1.214142e-01	3.647887e+01
1.884279e-02	1.210803e-01	3.659996e+01
1.878913e-02	1.207354e-01	3.672069e+01
1.872672e-02	1.203344e-01	3.684102e+01
1.869122e-02	1.201063e-01	3.696113e+01
1.865287e-02	1.198599e-01	3.708099e+01
1.859608e-02	1.194949e-01	3.720049e+01
1.848905e-02	1.188072e-01	3.731929e+01
1.848367e-02	1.187726e-01	3.743807e+01
1.842989e-02	1.184270e-01	3.755649e+01
1.836564e-02	1.180142e-01	3.767451e+01
1.828298e-02	1.174830e-01	3.779199e+01
1.823304e-02	1.171621e-01	3.790915e+01
1.819151e-02	1.168952e-01	3.802605e+01
1.815387e-02	1.166534e-01	3.814270e+01
1.812244e-02	1.164514e-01	3.825915e+01
1.810926e-02	1.163668e-01	3.837552e+01
1.802019e-02	1.157944e-01	3.849131e+01
1.795834e-02	1.153970e-01	3.860671e+01
1.792950e-02	1.152116e-01	3.872192e+01
1.789731e-02	1.150047e-01	3.883693e+01
1.787081e-02	1.148345e-01	3.895176e+01
1.781434e-02	1.144716e-01	3.906623e+01
1.774565e-02	1.140302e-01	3.918026e+01
1.773923e-02	1.139890e-01	3.929425e+01
1.768630e-02	1.136489e-01	3.940790e+01
1.761853e-02	1.132134e-01	3.952111e+01
1.753605e-02	1.126834e-01	3.963380e+01
1.752314e-02	1.126005e-01	3.974640e+01
1.750460e-02	1.124813e-01	3.985888e+01
1.746529e-02	1.122287e-01	3.997111e+01
1.737308e-02	1.116362e-01	4.008274e+01
1.734204e-02	1.114367e-01	4.019418e+01
1.728961e-02	1.110998e-01	4.030528e+01
1.728255e-02	1.110544e-01	4.041634e+01
1.723380e-02	1.107412e-01	4.052708e+01
1.720593e-02	1.105621e-01	4.063764e+01
1.715863e-02	1.102581e-01	4.074790e+01
1.713172e-02	1.100852e-01	4.085798e+01
1.705958e-02	1.096217e-01	4.096760e+01
1.701452e-02	1.093321e-01	4.107694e+01
1.696519e-02	1.090151e-01	4.118595e+01
1.693839e-02	1.088429e-01	4.129479e+01
1.685801e-02	1.083264e-01	4.140312e+01
1.681455e-02	1.080472e-01	4.151117e+01
1.679312e-02	1.079095e-01	4.161908e+01
1.677332e-02	1.077822e-01	4.172686e+01
1.673707e-02	1.075493e-01	4.183441e+01
1.671249e-02	1.073913e-01	4.194180e+01
1.666227e-02	1.070687e-01	4.204887e+01
1.659144e-02	1.066135e-01	4.215548e+01
1.655658e-02	1.063895e-01	4.226187e+01
1.651865e-02	1.061458e-01	4.236802e+01
1.648436e-02	1.059254e-01	4.247394e+01
1.642883e-02	1.055686e-01	4.257951e+01
1.642032e-02	1.055139e-01	4.268503e+01
1.640837e-02	1.054371e-01	4.279046e+01
1.637461e-02	1.052202e-01	4.289568e+01
1.635504e-02	1.050944e-01	4.300078e+01
1.632749e-02	1.049174e-01	4.310569e+01
1.628074e-02	1.046170e-01	4.321031e+01
1.624168e-02	1.043660e-01	4.331468e+01
1.622488e-02	1.042580e-01	4.341894e+01
1.616025e-02	1.038428e-01	4.352278e+01
1.613263e-02	1.036653e-01	4.362644e+01
1.610703e-02	1.035008e-01	4.372994e+01
1.605469e-02	1.031644e-01	4.383311e+01
1.603382e-02	1.030304e-01	4.393614e+01
1.600164e-02	1.028235e-01	4.403896e+01
1.598519e-02	1.027178e-01	4.414168e+01
1.589106e-02	1.021130e-01	4.424379e+01
1.587495e-02	1.020094e-01	4.434580e+01
1.585257e-02	1.018657e-01	4.444767e+01
1.583516e-02	1.017538e-01	4.454942e+01
1.579768e-02	1.015130e-01	4.465094e+01
1.576070e-02	1.012754e-01	4.475221e+01
1.573350e-02	1.011005e-01	4.485331e+01
1.568220e-02	1.007709e-01	4.495408e+01
1.564570e-02	1.005364e-01	4.505462e+01
1.560233e-02	1.002577e-01	4.515488e+01
1.554156e-02	9.986717e-02	4.525474e+01
1.552450e-02	9.975757e-02	4.535450e+01
1.547654e-02	9.944938e-02	4.545395e+01
1.543659e-02	9.919268e-02	4.555314e+01
1.540460e-02	9.898706e-02	4.565213e+01
1.539897e-02	9.895092e-02	4.575108e+01
1.536123e-02	9.870843e-02	4.584979e+01
1.533950e-02	9.856876e-02	4.594836e+01
1.531652e-02	9.842108e-02	4.604678e+01
1.526335e-02	9.807941e-02	4.614486e+01
1.522019e-02	9.780211e-02	4.624266e+01
1.519170e-02	9.761903e-02	4.634028e+01
1.516025e-02	9.741696e-02	4.643770e+01
1.514636e-02	9.732766e-02	4.653502e+01
1.512009e-02	9.715888e-02	4.663218e+01
1.509659e-02	9.700788e-02	4.672919e+01
1.505919e-02	9.676755e-02	4.682596e+01
1.503883e-02	9.663670e-02	4.692260e+01
1.502201e-02	9.652861e-02	4.701912e+01
1.496200e-02	9.614302e-02	4.711527e+01
1.492874e-02	9.592929e-02	4.721120e+01
1.489983e-02	9.574350e-02	4.730694e+01
1.487571e-02	9.558853e-02	4.740253e+01
1.486375e-02	9.551170e-02	4.749804e+01
1.485367e-02	9.544690e-02	4.759349e+01
1.481267e-02	9.518345e-02	4.768867e+01
1.479183e-02	9.504955e-02	4.778372e+01
1.476302e-02	9.486441e-02	4.787858e+01
1.475460e-02	9.481031e-02	4.797339e+01
1.474912e-02	9.477511e-02	4.806817e+01
1.471645e-02	9.456516e-02	4.816273e+01
1.467981e-02	9.432970e-02	4.825706e+01
1.466356e-02	9.422530e-02	4.835129e+01
1.460033e-02	9.381897e-02	4.844511e+01
1.457577e-02	9.366120e-02	4.853877e+01
1.454049e-02	9.343447e-02	4.863220e+01
1.453506e-02	9.339957e-02	4.872560e+01
1.450721e-02	9.322061e-02	4.881882e+01
1.447532e-02	9.301571e-02	4.891184e+01
1.445191e-02	9.286531e-02	4.900471e+01
1.439879e-02	9.252391e-02	4.909723e+01
1.436461e-02	9.230430e-02	4.918953e+01
1.434136e-02	9.215491e-02	4.928169e+01
1.431638e-02	9.199439e-02	4.937368e+01
1.429780e-02	9.187501e-02	4.946556e+01
1.426826e-02	9.168519e-02	4.955724e+01
1.422491e-02	9.140665e-02	4.964865e+01
1.419356e-02	9.120517e-02	4.973985e+01
1.417384e-02	9.107844e-02	4.983093e+01
1.416039e-02	9.099203e-02	4.992193e+01
1.412847e-02	9.078692e-02	5.001271e+01
1.411968e-02	9.073044e-02	5.010344e+01
1.408212e-02	9.048911e-02	5.019393e+01
1.406559e-02	9.038289e-02	5.028431e+01
1.401108e-02	9.003259e-02	5.037435e+01
1.396539e-02	8.973898e-02	5.046409e+01
1.392884e-02	8.950412e-02	5.055359e+01
1.391598e-02	8.942151e-02	5.064301e+01
1.389129e-02	8.926283e-02	5.073227e+01
1.386336e-02	8.908340e-02	5.082136e+01
1.383486e-02	8.890021e-02	5.091026e+01
1.381571e-02	8.877718e-02	5.099904e+01
1.378257e-02	8.856420e-02	5.108760e+01
1.376185e-02	8.843105e-02	5.117603e+01
1.375771e-02	8.840445e-02	5.126444e+01
1.372242e-02	8.817769e-02	5.135261e+01
1.366344e-02	8.779871e-02	5.144041e+01
1.362672e-02	8.756273e-02	5.152797e+01
1.361611e-02	8.749458e-02	5.161547e+01
1.359023e-02	8.732829e-02	5.170280e+01
1.355753e-02	8.711814e-02	5.178992e+01
1.353648e-02	8.698288e-02	5.187690e+01
1.349237e-02	8.669944e-02	5.196360e+01
1.348568e-02	8.665647e-02	5.205025e+01
1.346539e-02	8.652611e-02	5.213678e+01
1.344645e-02	8.640441e-02	5.222318e+01
1.342991e-02	8.629812e-02	5.230948e+01
1.337823e-02	8.596602e-02	5.239545e+01
1.335150e-02	8.579426e-02	5.248124e+01
1.333828e-02	8.570928e-02	5.256695e+01
1.330676e-02	8.550673e-02	5.265246e+01
1.329598e-02	8.543751e-02	5.273790e+01
1.326955e-02	8.526768e-02	5.282316e+01
1.324319e-02	8.509828e-02	5.290826e+01
1.323886e-02	8.507048e-02	5.299333e+01
1.320081e-02	8.482597e-02	5.307816e+01
1.318387e-02	8.471707e-02	5.316288e+01
1.317671e-02	8.467109e-02	5.324755e+01
1.313058e-02	8.437467e-02	5.333192e+01
1.311613e-02	8.428179e-02	5.341620e+01
1.309029e-02	8.411578e-02	5.350032e+01
1.306514e-02	8.395417e-02	5.358427e+01
1.305301e-02	8.387623e-02	5.366815e+01
1.304158e-02	8.380274e-02	5.375195e+01
1.302141e-02	8.367316e-02	5.383563e+01
1.296886e-02	8.333546e-02	5.391896e+01
1.292928e-02	8.308117e-02	5.400204e+01
1.291510e-02	8.299004e-02	5.408503e+01
1.290440e-02	8.292125e-02	5.416795e+01
1.286242e-02	8.265149e-02	5.425061e+01
1.285098e-02	8.257802e-02	5.433318e+01
1.281873e-02	8.237077e-02	5.441555e+01
1.280745e-02	8.229828e-02	5.449785e+01
1.279628e-02	8.222651e-02	5.458008e+01
1.276908e-02	8.205175e-02	5.466213e+01
1.274419e-02	8.189177e-02	5.474402e+01
1.271354e-02	8.169482e-02	5.482572e+01
1.269115e-02	8.155098e-02	5.490727e+01
1.267409e-02	8.144136e-02	5.498871e+01
1.264883e-02	8.127906e-02	5.506999e+01
1.261349e-02	8.105192e-02	5.515104e+01
1.258696e-02	8.088145e-02	5.523192e+01
1.256094e-02	8.071425e-02	5.531264e+01
1.253963e-02	8.057730e-02	5.539321e+01
1.251313e-02	8.040704e-02	5.547362e+01
1.249509e-02	8.029110e-02	5.555391e+01
1.248638e-02	8.023517e-02	5.563415e+01
1.247297e-02	8.014899e-02	5.571430e+01
1.244223e-02	7.995145e-02	5.579425e+01
1.243004e-02	7.987313e-02	5.587412e+01
1.242064e-02	7.981274e-02	5.595393e+01
1.239732e-02	7.966288e-02	5.603360e+01
1.238142e-02	7.956071e-02	5.611316e+01
1.235103e-02	7.936539e-02	5.619252e+01
1.231541e-02	7.913656e-02	5.627166e+01
1.231046e-02	7.910472e-02	5.635076e+01
1.226966e-02	7.884257e-02	5.642961e+01
1.225634e-02	7.875696e-02	5.650836e+01
1.223581e-02	7.862504e-02	5.658699e+01
1.222574e-02	7.856034e-02	5.666555e+01
1.218216e-02	7.828030e-02	5.674383e+01
1.215564e-02	7.810990e-02	5.682194e+01
1.212223e-02	7.789520e-02	5.689983e+01
1.209037e-02	7.769046e-02	5.697752e+01
1.208044e-02	7.762668e-02	5.705515e+01
1.206598e-02	7.753373e-02	5.713268e+01
1.203094e-02	7.730860e-02	5.720999e+01
1.201993e-02	7.723782e-02	5.728723e+01
1.199023e-02	7.704697e-02	5.736428e+01
1.197190e-02	7.692922e-02	5.744121e+01
1.195789e-02	7.683919e-02	5.751805e+01
1.193831e-02	7.671334e-02	5.759476e+01
1.189262e-02	7.641973e-02	5.767118e+01
1.187188e-02	7.628648e-02	5.774747e+01
1.186717e-02	7.625622e-02	5.782372e+01
1.185611e-02	7.618512e-02	5.789991e+01
1.180982e-02	7.588770e-02	5.797579e+01
1.178799e-02	7.574744e-02	5.805154e+01
1.178063e-02	7.570015e-02	5.812724e+01
1.176179e-02	7.557907e-02	5.820282e+01
1.174757e-02	7.548768e-02	5.827831e+01
1.174562e-02	7.547513e-02	5.835378e+01
1.169932e-02	7.517764e-02	5.842896e+01
1.168278e-02	7.507135e-02	5.850403e+01
1.164571e-02	7.483319e-02	5.857887e+01
1.162488e-02	7.469928e-02	5.865357e+01
1.161207e-02	7.461700e-02	5.872818e+01
1.159807e-02	7.452705e-02	5.880271e+01
1.157872e-02	7.440271e-02	5.887711e+01
1.156952e-02	7.434355e-02	5.895146e+01
1.155518e-02	7.425144e-02	5.902571e+01
1.152927e-02	7.408494e-02	5.909979e+01
1.151556e-02	7.399682e-02	5.917379e+01
1.148889e-02	7.382546e-02	5.924761e+01
1.147273e-02	7.372164e-02	5.932134e+01
1.145822e-02	7.362841e-02	5.939496e+01
1.143767e-02	7.349634e-02	5.946846e+01
1.138731e-02	7.317271e-02	5.954163e+01
1.137990e-02	7.312509e-02	5.961476e+01
1.135939e-02	7.299333e-02	5.968775e+01
1.134132e-02	7.287722e-02	5.976063e+01
1.132107e-02	7.274712e-02	5.983338e+01
1.129411e-02	7.257383e-02	5.990595e+01
1.128804e-02	7.253484e-02	5.997849e+01
1.126499e-02	7.238674e-02	6.005087e+01
1.124427e-02	7.225356e-02	6.012313e+01
1.122680e-02	7.214135e-02	6.019527e+01
1.122580e-02	7.213489e-02	6.026740e+01
1.118636e-02	7.188146e-02	6.033928e+01
1.116559e-02	7.174799e-02	6.041103e+01
1.114582e-02	7.162094e-02	6.048265e+01
1.111922e-02	7.145005e-02	6.055410e+01
1.111383e-02	7.141543e-02	6.062552e+01
1.109522e-02	7.129584e-02	6.069681e+01
1.106709e-02	7.111507e-02	6.076793e+01
1.103856e-02	7.093173e-02	6.083886e+01
1.101521e-02	7.078168e-02	6.090964e+01
1.099045e-02	7.062256e-02	6.098026e+01
1.097295e-02	7.051012e-02	6.105077e+01
1.096410e-02	7.045329e-02	6.112123e+01
1.096092e-02	7.043286e-02	6.119166e+01
1.091084e-02	7.011101e-02	6.126177e+01
1.090720e-02	7.008763e-02	6.133186e+01
1.089544e-02	7.001206e-02	6.140187e+01
1.088168e-02	6.992364e-02	6.147180e+01
1.086374e-02	6.980834e-02	6.154160e+01
1.083162e-02	6.960196e-02	6.161121e+01
1.081552e-02	6.949855e-02	6.168070e+01
1.079209e-02	6.934795e-02	6.175005e+01
1.078304e-02	6.928980e-02	6.181934e+01
1.077371e-02	6.922985e-02	6.188857e+01
1.076476e-02	6.917237e-02	6.195774e+01
1.073501e-02	6.898117e-02	6.202673e+01
1.072460e-02	6.891427e-02	6.209564e+01
1.072323e-02	6.890549e-02	6.216454e+01
1.068846e-02	6.868206e-02	6.223323e+01
1.068754e-02	6.867613e-02	6.230190e+01
1.067510e-02	6.859623e-02	6.237050e+01
1.063736e-02	6.835366e-02	6.243885e+01
1.062159e-02	6.825234e-02	6.250711e+01
1.060119e-02	6.812125e-02	6.257523e+01
1.059026e-02	6.805101e-02	6.264328e+01
1.057377e-02	6.794507e-02	6.271122e+01
1.052729e-02	6.764639e-02	6.277887e+01
1.052346e-02	6.762177e-02	6.284649e+01
1.051096e-02	6.754148e-02	6.291403e+01
1.050097e-02	6.747727e-02	6.298151e+01
1.046785e-02	6.726448e-02	6.304877e+01
1.045514e-02	6.718281e-02	6.311596e+01
1.043895e-02	6.707874e-02	6.318304e+01
1.042239e-02	6.697231e-02	6.325001e+01
1.039720e-02	6.681046e-02	6.331682e+01
1.037471e-02	6.666593e-02	6.338348e+01
1.036081e-02	6.657665e-02	6.345006e+01
1.035499e-02	6.653920e-02	6.351660e+01
1.035270e-02	6.652450e-02	6.358312e+01
1.032572e-02	6.635118e-02	6.364948e+01
1.031751e-02	6.629842e-02	6.371577e+01
1.027349e-02	6.601552e-02	6.378179e+01
1.026868e-02	6.598462e-02	6.384777e+01
1.026083e-02	6.593418e-02	6.391371e+01
1.022067e-02	6.567614e-02	6.397938e+01
1.021578e-02	6.564471e-02	6.404503e+01
1.018770e-02	6.546424e-02	6.411049e+01
1.017887e-02	6.540750e-02	6.417590e+01
1.016205e-02	6.529947e-02	6.424120e+01
1.014295e-02	6.517669e-02	6.430638e+01
1.012388e-02	6.505415e-02	6.437143e+01
1.011720e-02	6.501124e-02	6.443644e+01
1.009517e-02	6.486968e-02	6.450131e+01
1.008601e-02	6.481081e-02	6.456612e+01
1.006942e-02	6.470421e-02	6.463083e+01
1.006138e-02	6.465257e-02	6.469548e+01
1.003575e-02	6.448787e-02	6.475997e+01
1.002273e-02	6.440417e-02	6.482437e+01
1.000247e-02	6.427398e-02	6.488865e+01
9.988915e-03	6.418690e-02	6.495283e+01
9.967386e-03	6.404856e-02	6.501688e+01
9.957520e-03	6.398517e-02	6.508087e+01
9.920431e-03	6.374684e-02	6.514461e+01
9.913245e-03	6.370066e-02	6.520831e+01
9.897176e-03	6.359741e-02	6.527191e+01
9.879090e-03	6.348119e-02	6.533539e+01
9.869798e-03	6.342148e-02	6.539881e+01
9.831009e-03	6.317223e-02	6.546199e+01
9.820513e-03	6.310478e-02	6.552509e+01
9.807296e-03	6.301986e-02	6.558811e+01
9.787896e-03	6.289520e-02	6.565101e+01
9.779194e-03	6.283928e-02	6.571385e+01
9.763384e-03	6.273768e-02	6.577658e+01
9.749881e-03	6.265092e-02	6.583923e+01
9.719675e-03	6.245682e-02	6.590169e+01
9.699907e-03	6.232979e-02	6.596402e+01
9.685167e-03	6.223508e-02	6.602626e+01
9.666863e-03	6.211746e-02	6.608837e+01
9.645554e-03	6.198053e-02	6.615035e+01
9.628448e-03	6.187061e-02	6.621222e+01
9.623039e-03	6.183585e-02	6.627406e+01
9.606678e-03	6.173072e-02	6.633579e+01
9.598326e-03	6.167705e-02	6.639747e+01
9.590662e-03	6.162781e-02	6.645910e+01
9.575402e-03	6.152975e-02	6.652063e+01
9.559596e-03	6.142818e-02	6.658205e+01
9.552677e-03	6.138372e-02	6.664344e+01
9.528936e-03	6.123117e-02	6.670467e+01
9.517002e-03	6.115448e-02	6.676582e+01
9.503550e-03	6.106804e-02	6.682689e+01
9.490709e-03	6.098553e-02	6.688788e+01
9.464208e-03	6.081524e-02	6.694869e+01
9.444455e-03	6.068830e-02	6.700938e+01
9.442325e-03	6.067462e-02	6.707005e+01
9.425182e-03	6.056446e-02	6.713062e+01
9.412280e-03	6.048155e-02	6.719110e+01
9.402840e-03	6.042090e-02	6.725152e+01
9.385208e-03	6.030760e-02	6.731183e+01
9.366839e-03	6.018956e-02	6.737202e+01
9.352220e-03	6.009562e-02	6.743211e+01
9.330733e-03	5.995755e-02	6.749207e+01
9.316997e-03	5.986929e-02	6.755194e+01
9.313537e-03	5.984705e-02	6.761179e+01
9.292502e-03	5.971188e-02	6.767150e+01
9.285563e-03	5.966730e-02	6.773117e+01
9.268538e-03	5.955789e-02	6.779073e+01
9.254906e-03	5.947030e-02	6.785020e+01
9.231407e-03	5.931930e-02	6.790952e+01
9.222261e-03	5.926053e-02	6.796878e+01
9.204138e-03	5.914408e-02	6.802792e+01
9.183363e-03	5.901058e-02	6.808693e+01
9.152352e-03	5.881131e-02	6.814574e+01
9.140548e-03	5.873546e-02	6.820448e+01
9.135519e-03	5.870314e-02	6.826318e+01
9.114534e-03	5.856829e-02	6.832175e+01
9.100514e-03	5.847821e-02	6.838023e+01
9.088217e-03	5.839919e-02	6.843863e+01
9.080060e-03	5.834678e-02	6.849697e+01
9.058678e-03	5.820938e-02	6.855518e+01
9.041523e-03	5.809914e-02	6.861328e+01
9.036878e-03	5.806929e-02	6.867135e+01
9.025658e-03	5.799719e-02	6.872935e+01
8.999671e-03	5.783021e-02	6.878718e+01
8.973033e-03	5.765904e-02	6.884484e+01
8.962374e-03	5.759054e-02	6.890243e+01
8.950832e-03	5.751638e-02	6.895994e+01
8.939574e-03	5.744403e-02	6.901739e+01
8.927235e-03	5.736474e-02	6.907475e+01
8.912142e-03	5.726776e-02	6.913202e+01
8.892997e-03	5.714474e-02	6.918917e+01
8.885532e-03	5.709677e-02	6.924626e+01
8.878192e-03	5.704960e-02	6.930331e+01
8.868096e-03	5.698473e-02	6.936030e+01
8.844822e-03	5.683518e-02	6.941713e+01
8.838488e-03	5.679448e-02	6.947393e+01
8.818349e-03	5.666507e-02	6.953059e+01
8.812213e-03	5.662564e-02	6.958722e+01
8.789146e-03	5.647741e-02	6.964369e+01
8.774858e-03	5.638560e-02	6.970008e+01
8.769469e-03	5.635097e-02	6.975643e+01
8.750903e-03	5.623167e-02	6.981266e+01
8.731795e-03	5.610889e-02	6.986877e+01
8.726979e-03	5.607794e-02	6.992485e+01
8.718334e-03	5.602239e-02	6.998087e+01
8.689680e-03	5.583827e-02	7.003671e+01
8.680046e-03	5.577636e-02	7.009249e+01
8.666360e-03	5.568841e-02	7.014817e+01
8.658169e-03	5.563578e-02	7.020381e+01
8.649959e-03	5.558302e-02	7.025939e+01
8.640114e-03	5.551976e-02	7.031491e+01
8.633585e-03	5.547781e-02	7.037039e+01
8.604033e-03	5.528791e-02	7.042568e+01
8.589557e-03	5.519489e-02	7.048087e+01
8.575792e-03	5.510644e-02	7.053598e+01
8.563543e-03	5.502773e-02	7.059101e+01
